date,octree,point_type,encoder,npoints,operation,kernel,radius,num_searches,sequential_searches,repeats,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule,l1d_miss,l2d_miss,l3_miss
2025-07-09-15:00:06,Octree,Point,HilbertEncoder3D,10000000,neighborsPtr,sphere,0.5,10000,random,5,0.500571,0.100114,0.0990358,0.00269044,1,0.0985975,4999,0,40,dynamic,4692260,5821048,3161827
2025-07-09-15:00:08,Octree,Point,HilbertEncoder3D,10000000,neighborsPtr,sphere,1,10000,random,5,1.7575,0.3515,0.351447,0.00182243,1,0.35408,20202,0,40,dynamic,15279251,19206272,10444232
2025-07-09-15:00:17,Octree,Point,HilbertEncoder3D,10000000,neighborsPtr,sphere,2,10000,random,5,6.79558,1.35912,1.35701,0.00433769,1,1.37218,81042,0,40,dynamic,53945581,69547317,38965454
2025-07-09-15:00:34,Octree,Point,HilbertEncoder3D,10000000,neighborsPtr,sphere,3,10000,random,5,14.8559,2.97118,2.97282,0.00896683,1,2.98562,179797,0,40,dynamic,108209097,141550640,80475907
2025-07-09-15:00:36,Octree,Point,HilbertEncoder3D,10000000,neighborsPtr,square,0.5,10000,random,5,1.45143,0.290285,0.289664,0.00269602,1,0.292845,16556,0,40,dynamic,12027025,15373044,8313528
2025-07-09-15:00:41,Octree,Point,HilbertEncoder3D,10000000,neighborsPtr,square,1,10000,random,5,3.81501,0.763003,0.760155,0.00495731,1,0.767791,51917,0,40,dynamic,31120090,39773178,21376099
2025-07-09-15:00:54,Octree,Point,HilbertEncoder3D,10000000,neighborsPtr,square,2,10000,random,5,11.2838,2.25676,2.25473,0.00610214,1,2.26711,166349,0,40,dynamic,80977386,105352581,58170455
2025-07-09-15:01:21,Octree,Point,HilbertEncoder3D,10000000,neighborsPtr,square,3,10000,random,5,21.9807,4.39613,4.39463,0.0198517,1,4.38428,331967,0,40,dynamic,159893929,210933627,120034680
2025-07-09-15:01:21,Octree,Point,HilbertEncoder3D,10000000,neighborsPtr,cube,0.5,10000,random,5,0.498916,0.0997831,0.0988062,0.00197957,1,0.0989692,6660,0,40,dynamic,4601990,5548654,2965204
2025-07-09-15:01:23,Octree,Point,HilbertEncoder3D,10000000,neighborsPtr,cube,1,10000,random,5,1.77537,0.355074,0.35531,0.00227675,1,0.357848,27092,0,40,dynamic,16480721,20346325,10740332
2025-07-09-15:01:32,Octree,Point,HilbertEncoder3D,10000000,neighborsPtr,cube,2,10000,random,5,7.09032,1.41806,1.39716,0.0450423,1,1.40327,108831,0,40,dynamic,57931762,74098972,40464238
2025-07-09-15:01:52,Octree,Point,HilbertEncoder3D,10000000,neighborsPtr,cube,3,10000,random,5,16.4436,3.28872,3.28571,0.00761318,1,3.31253,241699,0,40,dynamic,122166857,159595941,90864069
2025-07-09-15:01:53,LinearOctree,Point,HilbertEncoder3D,10000000,neighbors,circle,0.5,10000,random,5,0.852311,0.170462,0.170196,0.00128629,1,0.172588,13532,0,40,dynamic,8880310,10522829,5042971
2025-07-09-15:01:56,LinearOctree,Point,HilbertEncoder3D,10000000,neighbors,circle,1,10000,random,5,2.31399,0.462798,0.464109,0.00313289,1,0.468116,42070,0,40,dynamic,22948221,27242780,13068549
2025-07-09-15:02:04,LinearOctree,Point,HilbertEncoder3D,10000000,neighbors,circle,2,10000,random,5,7.13877,1.42775,1.42468,0.00629043,1,1.43276,134518,0,40,dynamic,60716939,73774882,36732323
2025-07-09-15:02:21,LinearOctree,Point,HilbertEncoder3D,10000000,neighbors,circle,3,10000,random,5,13.9227,2.78455,2.78164,0.00929479,1,2.78411,268205,0,40,dynamic,112433204,138459705,69260987
2025-07-09-15:02:22,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsPrune,circle,0.5,10000,random,5,0.584673,0.116935,0.116116,0.00322878,1,0.115858,13532,0,40,dynamic,6903894,8044653,3556246
2025-07-09-15:02:23,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsPrune,circle,1,10000,random,5,1.16022,0.232044,0.231893,0.00128059,1,0.235773,42070,0,40,dynamic,13918217,15909841,6162567
2025-07-09-15:02:26,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsPrune,circle,2,10000,random,5,2.6775,0.535501,0.534947,0.00234958,1,0.540032,134518,0,40,dynamic,23548196,27299884,11146163
2025-07-09-15:02:32,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsPrune,circle,3,10000,random,5,4.68838,0.937676,0.938396,0.00430377,1,0.943027,268205,0,40,dynamic,33485978,39625303,18347997
2025-07-09-15:02:33,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsStruct,circle,0.5,10000,random,5,0.503827,0.100765,0.100747,0.000459316,1,0.101923,13532,0,40,dynamic,4195057,5534353,3145909
2025-07-09-15:02:34,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsStruct,circle,1,10000,random,5,0.829773,0.165955,0.165408,0.0010837,1,0.16661,42070,0,40,dynamic,6417662,8631083,5177230
2025-07-09-15:02:35,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsStruct,circle,2,10000,random,5,1.37261,0.274522,0.275097,0.00090898,1,0.275642,134518,0,40,dynamic,10576467,14365448,8683087
2025-07-09-15:02:38,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsStruct,circle,3,10000,random,5,1.8552,0.371041,0.371,0.000550202,1,0.371211,268205,0,40,dynamic,14078662,19190011,11663139
2025-07-09-15:02:38,LinearOctree,Point,HilbertEncoder3D,10000000,neighbors,sphere,0.5,10000,random,5,0.277476,0.0554952,0.0553924,0.000469189,1,0.0561884,4999,0,40,dynamic,3273585,3602486,1722622
2025-07-09-15:02:39,LinearOctree,Point,HilbertEncoder3D,10000000,neighbors,sphere,1,10000,random,5,1.00801,0.201602,0.201996,0.00131979,1,0.204115,20202,0,40,dynamic,11591099,13138535,5988236
2025-07-09-15:02:44,LinearOctree,Point,HilbertEncoder3D,10000000,neighbors,sphere,2,10000,random,5,4.24292,0.848585,0.848757,0.00372306,1,0.874458,81042,0,40,dynamic,39200697,46813514,22904950
2025-07-09-15:02:56,LinearOctree,Point,HilbertEncoder3D,10000000,neighbors,sphere,3,10000,random,5,9.56378,1.91276,1.90237,0.0317468,1,1.93588,179797,0,40,dynamic,85384274,103865666,51851393
2025-07-09-15:02:56,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsPrune,sphere,0.5,10000,random,5,0.173429,0.0346858,0.035282,0.00101547,1,0.0362201,4999,0,40,dynamic,766184,798007,353122
2025-07-09-15:02:56,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsPrune,sphere,1,10000,random,5,0.407006,0.0814013,0.0819254,0.000951861,1,0.0819434,20202,0,40,dynamic,5883198,6201075,2169398
2025-07-09-15:02:58,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsPrune,sphere,2,10000,random,5,1.38442,0.276884,0.277633,0.00193478,1,0.271422,81042,0,40,dynamic,14110084,15634006,5493867
2025-07-09-15:03:02,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsPrune,sphere,3,10000,random,5,3.08224,0.616448,0.615112,0.00271758,1,0.608588,179797,0,40,dynamic,23433009,26992829,11112270
2025-07-09-15:03:02,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsStruct,sphere,0.5,10000,random,5,0.166612,0.0333223,0.0329732,0.000873455,1,0.0319145,4999,0,40,dynamic,417155,531110,327031
2025-07-09-15:03:02,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsStruct,sphere,1,10000,random,5,0.331932,0.0663864,0.0664478,0.000196565,1,0.0644244,20202,0,40,dynamic,916342,1212081,730645
2025-07-09-15:03:03,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsStruct,sphere,2,10000,random,5,0.659539,0.131908,0.131872,0.000256975,1,0.133529,81042,0,40,dynamic,5250166,6990386,4367814
2025-07-09-15:03:04,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsStruct,sphere,3,10000,random,5,1.02908,0.205815,0.20571,0.000630155,1,0.209712,179797,0,40,dynamic,7933851,10652833,6790045
2025-07-09-15:03:05,LinearOctree,Point,HilbertEncoder3D,10000000,neighbors,square,0.5,10000,random,5,0.873964,0.174793,0.174378,0.000745549,1,0.177096,16556,0,40,dynamic,9566101,11201975,5217975
2025-07-09-15:03:08,LinearOctree,Point,HilbertEncoder3D,10000000,neighbors,square,1,10000,random,5,2.45224,0.490448,0.490273,0.00374899,1,0.49021,51917,0,40,dynamic,24640818,29195091,13561776
2025-07-09-15:03:18,LinearOctree,Point,HilbertEncoder3D,10000000,neighbors,square,2,10000,random,5,8.17853,1.63571,1.56999,0.0980154,1,1.58431,166349,0,40,dynamic,22707186,28784228,12695135
2025-07-09-15:03:36,LinearOctree,Point,HilbertEncoder3D,10000000,neighbors,square,3,10000,random,5,15.1945,3.03891,3.04333,0.0149446,1,3.04896,331967,0,40,dynamic,41895058,53990094,24820468
2025-07-09-15:03:37,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsPrune,square,0.5,10000,random,5,0.614308,0.122862,0.123304,0.00154242,1,0.120471,16556,0,40,dynamic,2340531,2779164,1157993
2025-07-09-15:03:39,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsPrune,square,1,10000,random,5,1.26021,0.252042,0.252265,0.00249464,1,0.257076,51917,0,40,dynamic,4626698,5424241,2092875
2025-07-09-15:03:43,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsPrune,square,2,10000,random,5,3.36857,0.673713,0.673735,0.0026637,1,0.677937,166349,0,40,dynamic,9587655,11619562,4957940
2025-07-09-15:03:49,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsPrune,square,3,10000,random,5,5.57806,1.11561,1.11683,0.00253152,1,1.15685,331967,0,40,dynamic,41005326,48800072,22380757
2025-07-09-15:03:50,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsStruct,square,0.5,10000,random,5,0.495651,0.0991301,0.0989565,0.000940952,1,0.101231,16556,0,40,dynamic,4170003,5531464,3055079
2025-07-09-15:03:51,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsStruct,square,1,10000,random,5,0.851026,0.170205,0.170516,0.000757132,1,0.169013,51917,0,40,dynamic,6702741,9073139,5501261
2025-07-09-15:03:53,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsStruct,square,2,10000,random,5,1.35786,0.271573,0.270634,0.00459106,1,0.277649,166349,0,40,dynamic,10367572,14198836,8569181
2025-07-09-15:03:55,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsStruct,square,3,10000,random,5,1.80871,0.361742,0.36172,0.00119179,1,0.363676,331967,0,40,dynamic,14079773,19355690,11554376
2025-07-09-15:03:55,LinearOctree,Point,HilbertEncoder3D,10000000,neighbors,cube,0.5,10000,random,5,0.274687,0.0549375,0.0547296,0.000273801,1,0.0548668,6660,0,40,dynamic,3523509,3789005,1740143
2025-07-09-15:03:57,LinearOctree,Point,HilbertEncoder3D,10000000,neighbors,cube,1,10000,random,5,1.05722,0.211443,0.212922,0.00216526,1,0.213982,27092,0,40,dynamic,12581976,14125001,6405240
2025-07-09-15:04:02,LinearOctree,Point,HilbertEncoder3D,10000000,neighbors,cube,2,10000,random,5,4.79482,0.958963,0.959096,0.00497945,1,0.957937,108831,0,40,dynamic,40122331,47563420,23426413
2025-07-09-15:04:15,LinearOctree,Point,HilbertEncoder3D,10000000,neighbors,cube,3,10000,random,5,10.8753,2.17505,2.17534,0.00642382,1,2.18703,241699,0,40,dynamic,83726607,101704328,51207734
2025-07-09-15:04:16,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsPrune,cube,0.5,10000,random,5,0.163854,0.0327709,0.0326633,0.000189619,1,0.0334243,6660,0,40,dynamic,2213794,2244007,876531
2025-07-09-15:04:16,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsPrune,cube,1,10000,random,5,0.44357,0.0887139,0.0888175,0.000632657,1,0.0892973,27092,0,40,dynamic,6447243,6829616,2182799
2025-07-09-15:04:18,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsPrune,cube,2,10000,random,5,1.76607,0.353214,0.353671,0.00125908,1,0.35485,108831,0,40,dynamic,16170634,17875188,5984806
2025-07-09-15:04:23,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsPrune,cube,3,10000,random,5,3.91554,0.783108,0.784367,0.00313016,1,0.784216,241699,0,40,dynamic,29159285,33539725,13923357
2025-07-09-15:04:23,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsStruct,cube,0.5,10000,random,5,0.142808,0.0285616,0.02855,0.0001693,1,0.0292329,6660,0,40,dynamic,1152313,1462700,954117
2025-07-09-15:04:23,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsStruct,cube,1,10000,random,5,0.315222,0.0630443,0.0623116,0.000972162,1,0.0623356,27092,0,40,dynamic,2467557,3255614,2075357
2025-07-09-15:04:24,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsStruct,cube,2,10000,random,5,0.674103,0.134821,0.134831,0.000202716,1,0.134983,108831,0,40,dynamic,5275362,7131780,4515618
2025-07-09-15:04:26,LinearOctree,Point,HilbertEncoder3D,10000000,neighborsStruct,cube,3,10000,random,5,1.05226,0.210452,0.210397,0.000236884,1,0.209512,241699,0,40,dynamic,8214519,11146180,7039783
2025-07-09-15:04:27,UnibnOctree,Point,HilbertEncoder3D,10000000,neighborsUnibn,sphere,0.5,10000,random,5,0.205762,0.0411524,0.0408331,0.00148456,1,0.0418517,4999,0,40,dynamic,1853432,2101925,1260987
2025-07-09-15:04:27,UnibnOctree,Point,HilbertEncoder3D,10000000,neighborsUnibn,sphere,1,10000,random,5,0.483192,0.0966383,0.0966196,0.000360638,1,0.0976004,20202,0,40,dynamic,5173872,5834141,3016938
2025-07-09-15:04:29,UnibnOctree,Point,HilbertEncoder3D,10000000,neighborsUnibn,sphere,2,10000,random,5,1.44869,0.289738,0.289744,0.000928799,1,0.290998,81042,0,40,dynamic,14752856,16485666,7891173
2025-07-09-15:04:33,UnibnOctree,Point,HilbertEncoder3D,10000000,neighborsUnibn,sphere,3,10000,random,5,3.0991,0.619821,0.621715,0.00281936,1,0.624564,179797,0,40,dynamic,25633853,29080505,14477511
2025-07-09-15:04:33,UnibnOctree,Point,HilbertEncoder3D,10000000,neighborsUnibn,cube,0.5,10000,random,5,0.215234,0.0430467,0.0420993,0.00174937,1,0.0424152,6660,0,40,dynamic,2105131,2382886,1385053
2025-07-09-15:04:33,UnibnOctree,Point,HilbertEncoder3D,10000000,neighborsUnibn,cube,1,10000,random,5,0.535451,0.10709,0.10695,0.000490704,1,0.108166,27092,0,40,dynamic,6056385,6754250,3244190
2025-07-09-15:04:36,UnibnOctree,Point,HilbertEncoder3D,10000000,neighborsUnibn,cube,2,10000,random,5,1.74582,0.349164,0.347163,0.00292125,1,0.352177,108831,0,40,dynamic,17169261,19296212,9031309
2025-07-09-15:04:40,UnibnOctree,Point,HilbertEncoder3D,10000000,neighborsUnibn,cube,3,10000,random,5,3.83359,0.766718,0.766694,0.00349495,1,0.766319,241699,0,40,dynamic,29060564,33018058,16051967
2025-07-09-15:04:43,PCLOctree,Point,HilbertEncoder3D,10000000,neighborsPCLOct,sphere,0.5,10000,random,5,0.273372,0.0546745,0.0544432,0.000532901,1,0.0565645,4999,0,40,dynamic,2203824,1828842,989932
2025-07-09-15:04:44,PCLOctree,Point,HilbertEncoder3D,10000000,neighborsPCLOct,sphere,1,10000,random,5,0.900559,0.180112,0.180122,0.000555284,1,0.182814,20202,0,40,dynamic,8204979,7679060,3560675
2025-07-09-15:04:48,PCLOctree,Point,HilbertEncoder3D,10000000,neighborsPCLOct,sphere,2,10000,random,5,3.58159,0.716319,0.714968,0.00370793,1,0.725889,81042,0,40,dynamic,33500188,33882195,16399855
2025-07-09-15:04:58,PCLOctree,Point,HilbertEncoder3D,10000000,neighborsPCLOct,sphere,3,10000,random,5,8.00991,1.60198,1.62191,0.092853,1,1.65778,179797,0,40,dynamic,61148736,63590646,35739935
2025-07-09-15:05:03,PCLKDTree,Point,HilbertEncoder3D,10000000,neighborsPCLKD,sphere,0.5,10000,random,5,0.736426,0.147285,0.147479,0.00068435,1,0.149452,4999,0,40,dynamic,4619668,2693119,735361
2025-07-09-15:05:07,PCLKDTree,Point,HilbertEncoder3D,10000000,neighborsPCLKD,sphere,1,10000,random,5,3.18426,0.636851,0.636069,0.00421918,1,0.6268,20202,0,40,dynamic,22809530,17144008,3793434
2025-07-09-15:05:23,PCLKDTree,Point,HilbertEncoder3D,10000000,neighborsPCLKD,sphere,2,10000,random,5,13.6237,2.72475,2.72208,0.0110755,1,2.74762,81042,0,40,dynamic,100983152,86651695,32116488
2025-07-09-15:06:02,PCLKDTree,Point,HilbertEncoder3D,10000000,neighborsPCLKD,sphere,3,10000,random,5,32.02,6.40399,6.4011,0.0232765,1,6.44718,179797,0,40,dynamic,238359613,216512355,95042760
2025-07-09-15:06:04,NanoflannKDTree,Point,HilbertEncoder3D,10000000,neighborsNanoflann,sphere,0.5,10000,random,5,0.334804,0.0669608,0.0669392,0.000156914,1,0.067306,4999,0,40,dynamic,2740560,2793569,1222073
2025-07-09-15:06:06,NanoflannKDTree,Point,HilbertEncoder3D,10000000,neighborsNanoflann,sphere,1,10000,random,5,1.19301,0.238602,0.238542,0.00156351,1,0.240536,20202,0,40,dynamic,10157888,10943705,4550696
2025-07-09-15:06:12,NanoflannKDTree,Point,HilbertEncoder3D,10000000,neighborsNanoflann,sphere,2,10000,random,5,5.21791,1.04358,1.046,0.00378279,1,1.02588,81042,0,40,dynamic,34785227,40331838,19473134
2025-07-09-15:06:25,NanoflannKDTree,Point,HilbertEncoder3D,10000000,neighborsNanoflann,sphere,3,10000,random,5,10.8807,2.17614,2.17601,0.0084188,1,2.20144,179797,0,40,dynamic,65807392,79603656,40389785
2025-07-09-15:06:30,PCLOctree,Point,NoEncoding,10000000,KNNPCLOCT,KNN,10,10000,random,5,0.0617828,0.0123566,0.0123871,0.000347916,1,0.020573,10,0,40,dynamic,179160,150314,107149
2025-07-09-15:06:30,PCLOctree,Point,NoEncoding,10000000,KNNPCLOCT,KNN,50,10000,random,5,0.0915091,0.0183018,0.0182985,6.7889e-05,1,0.0175946,50,0,40,dynamic,285496,239559,184913
2025-07-09-15:06:31,PCLOctree,Point,NoEncoding,10000000,KNNPCLOCT,KNN,250,10000,random,5,0.212658,0.0425316,0.0435513,0.0021404,1,0.0440774,250,0,40,dynamic,595491,467407,383388
2025-07-09-15:06:31,PCLOctree,Point,NoEncoding,10000000,KNNPCLOCT,KNN,500,10000,random,5,0.346662,0.0693324,0.0692131,0.000263717,1,0.0700827,500,0,40,dynamic,979644,716774,580860
2025-07-09-15:06:32,PCLOctree,Point,NoEncoding,10000000,KNNPCLOCT,KNN,1000,10000,random,5,0.661753,0.132351,0.132369,0.000194435,1,0.134121,1000,0,40,dynamic,1701302,1204537,933746
2025-07-09-15:06:37,PCLKDTree,Point,NoEncoding,10000000,neighborsPCLKD,KNN,10,10000,random,5,0.0343162,0.00686323,0.00682692,0.00188012,1,0.00813598,10,0,40,dynamic,35480,30015,19180
2025-07-09-15:06:38,PCLKDTree,Point,NoEncoding,10000000,neighborsPCLKD,KNN,50,10000,random,5,0.0433432,0.00866863,0.00908122,0.00087751,1,0.00834924,50,0,40,dynamic,498,455,345
2025-07-09-15:06:38,PCLKDTree,Point,NoEncoding,10000000,neighborsPCLKD,KNN,250,10000,random,5,0.123017,0.0246033,0.0246651,0.000266214,1,0.0243629,250,0,40,dynamic,166654,160352,124929
2025-07-09-15:06:38,PCLKDTree,Point,NoEncoding,10000000,neighborsPCLKD,KNN,500,10000,random,5,0.169651,0.0339301,0.0335095,0.00214925,1,0.0358459,500,0,40,dynamic,295433,236542,178352
2025-07-09-15:06:38,PCLKDTree,Point,NoEncoding,10000000,neighborsPCLKD,KNN,1000,10000,random,5,0.301484,0.0602969,0.0602535,0.000142153,1,0.0606358,1000,0,40,dynamic,607575,384065,298335
2025-07-09-15:06:41,NanoflannKDTree,Point,NoEncoding,10000000,KNNNanoflann,KNN,10,10000,random,5,0.0289733,0.00579466,0.00579756,8.31463e-05,1,0.00606453,10,0,40,dynamic,160293,153229,133539
2025-07-09-15:06:41,NanoflannKDTree,Point,NoEncoding,10000000,KNNNanoflann,KNN,50,10000,random,5,0.0582466,0.0116493,0.0116276,3.01669e-05,1,0.0117314,50,0,40,dynamic,261167,243167,215168
2025-07-09-15:06:42,NanoflannKDTree,Point,NoEncoding,10000000,KNNNanoflann,KNN,250,10000,random,5,0.193213,0.0386426,0.0385642,0.000104792,1,0.0388409,250,0,40,dynamic,555537,477557,430533
2025-07-09-15:06:42,NanoflannKDTree,Point,NoEncoding,10000000,KNNNanoflann,KNN,500,10000,random,5,0.427999,0.0855999,0.0852633,0.000802351,1,0.0858423,500,0,40,dynamic,920622,740038,654179
2025-07-09-15:06:43,NanoflannKDTree,Point,NoEncoding,10000000,KNNNanoflann,KNN,1000,10000,random,5,1.1336,0.22672,0.226563,0.000800587,1,0.227184,1000,0,40,dynamic,1651973,1229343,1049124
2025-07-09-15:06:46,LinearOctree,Point,MortonEncoder3D,10000000,KNNV2,KNN,10,10000,random,5,0.0411858,0.00823716,0.00824402,2.78135e-05,1,0.00640217,10,0,40,dynamic,55546,55278,37489
2025-07-09-15:06:46,LinearOctree,Point,MortonEncoder3D,10000000,KNNV2,KNN,50,10000,random,5,0.0563836,0.0112767,0.011276,2.97728e-05,1,0.0107968,50,0,40,dynamic,105144,96455,70431
2025-07-09-15:06:46,LinearOctree,Point,MortonEncoder3D,10000000,KNNV2,KNN,250,10000,random,5,0.106963,0.0213926,0.0214001,4.94836e-05,1,0.0206695,250,0,40,dynamic,280607,209419,157122
2025-07-09-15:06:46,LinearOctree,Point,MortonEncoder3D,10000000,KNNV2,KNN,500,10000,random,5,0.147022,0.0294044,0.0278382,0.00259926,1,0.0293897,500,0,40,dynamic,442751,296282,221896
2025-07-09-15:06:46,LinearOctree,Point,MortonEncoder3D,10000000,KNNV2,KNN,1000,10000,random,5,0.247254,0.0494508,0.0487041,0.00164593,1,0.0487452,1000,0,40,dynamic,789069,473847,343878
2025-07-09-15:06:49,PCLOctree,Point,MortonEncoder3D,10000000,KNNPCLOCT,KNN,10,10000,random,5,0.0524095,0.0104819,0.0100481,0.000877298,1,0.0121873,10,0,40,dynamic,100817,93118,62799
2025-07-09-15:06:49,PCLOctree,Point,MortonEncoder3D,10000000,KNNPCLOCT,KNN,50,10000,random,5,0.0645377,0.0129075,0.013119,0.000934174,1,0.0144754,50,0,40,dynamic,144555,140032,105093
2025-07-09-15:06:49,PCLOctree,Point,MortonEncoder3D,10000000,KNNPCLOCT,KNN,250,10000,random,5,0.139622,0.0279243,0.0260347,0.00234342,1,0.0298208,250,0,40,dynamic,296247,274367,215527
2025-07-09-15:06:50,PCLOctree,Point,MortonEncoder3D,10000000,KNNPCLOCT,KNN,500,10000,random,5,0.242214,0.0484428,0.0475036,0.0013533,1,0.0478399,500,0,40,dynamic,446656,403871,325048
2025-07-09-15:06:50,PCLOctree,Point,MortonEncoder3D,10000000,KNNPCLOCT,KNN,1000,10000,random,5,0.46991,0.093982,0.0941758,0.000368147,1,0.0948023,1000,0,40,dynamic,789451,678458,528337
2025-07-09-15:06:54,PCLKDTree,Point,MortonEncoder3D,10000000,neighborsPCLKD,KNN,10,10000,random,5,0.0110992,0.00221984,0.00219693,5.26441e-05,1,0.00294091,10,0,40,dynamic,31571,26032,17330
2025-07-09-15:06:54,PCLKDTree,Point,MortonEncoder3D,10000000,neighborsPCLKD,KNN,50,10000,random,5,0.0218903,0.00437806,0.00436356,3.20538e-05,1,0.00462446,50,0,40,dynamic,60523,53517,39896
2025-07-09-15:06:54,PCLKDTree,Point,MortonEncoder3D,10000000,neighborsPCLKD,KNN,250,10000,random,5,0.0960647,0.0192129,0.0192218,2.52827e-05,1,0.0192775,250,0,40,dynamic,158485,145744,114354
2025-07-09-15:06:55,PCLKDTree,Point,MortonEncoder3D,10000000,neighborsPCLKD,KNN,500,10000,random,5,0.159993,0.0319986,0.0308103,0.00155849,1,0.03097,500,0,40,dynamic,293393,231347,183229
2025-07-09-15:06:55,PCLKDTree,Point,MortonEncoder3D,10000000,neighborsPCLKD,KNN,1000,10000,random,5,0.303033,0.0606067,0.0604909,0.000314798,1,0.0608742,1000,0,40,dynamic,600937,396632,298906
2025-07-09-15:06:57,NanoflannKDTree,Point,MortonEncoder3D,10000000,KNNNanoflann,KNN,10,10000,random,5,0.0374383,0.00748766,0.00747291,3.64979e-05,1,0.00563913,10,0,40,dynamic,69425,90000,65204
2025-07-09-15:06:57,NanoflannKDTree,Point,MortonEncoder3D,10000000,KNNNanoflann,KNN,50,10000,random,5,0.0466287,0.00932573,0.010117,0.0010177,1,0.0095348,50,0,40,dynamic,121846,167023,122099
2025-07-09-15:06:57,NanoflannKDTree,Point,MortonEncoder3D,10000000,KNNNanoflann,KNN,250,10000,random,5,0.121923,0.0243846,0.0242942,0.000219114,1,0.0239351,250,0,40,dynamic,237848,293890,229828
2025-07-09-15:06:58,NanoflannKDTree,Point,MortonEncoder3D,10000000,KNNNanoflann,KNN,500,10000,random,5,0.285206,0.0570412,0.0563142,0.00129818,1,0.0580661,500,0,40,dynamic,386619,425311,340771
2025-07-09-15:06:59,NanoflannKDTree,Point,MortonEncoder3D,10000000,KNNNanoflann,KNN,1000,10000,random,5,0.855417,0.171083,0.170806,0.000895267,1,0.175032,1000,0,40,dynamic,708924,653038,540680
2025-07-09-15:07:01,LinearOctree,Point,HilbertEncoder3D,10000000,KNNV2,KNN,10,10000,random,5,0.0409544,0.00819088,0.00820399,5.46452e-05,1,0.00636722,10,0,40,dynamic,52684,51527,34920
2025-07-09-15:07:01,LinearOctree,Point,HilbertEncoder3D,10000000,KNNV2,KNN,50,10000,random,5,0.0555175,0.0111035,0.0110783,4.26941e-05,1,0.00883818,50,0,40,dynamic,97518,90182,66368
2025-07-09-15:07:01,LinearOctree,Point,HilbertEncoder3D,10000000,KNNV2,KNN,250,10000,random,5,0.104988,0.0209976,0.0210193,5.25906e-05,1,0.0204051,250,0,40,dynamic,270373,196770,147031
2025-07-09-15:07:02,LinearOctree,Point,HilbertEncoder3D,10000000,KNNV2,KNN,500,10000,random,5,0.148627,0.0297254,0.0299207,0.00223079,1,0.0316567,500,0,40,dynamic,436466,289539,213063
2025-07-09-15:07:02,LinearOctree,Point,HilbertEncoder3D,10000000,KNNV2,KNN,1000,10000,random,5,0.241305,0.0482611,0.0482439,7.22928e-05,1,0.0485537,1000,0,40,dynamic,759806,444074,327568
2025-07-09-15:07:04,PCLOctree,Point,HilbertEncoder3D,10000000,KNNPCLOCT,KNN,10,10000,random,5,0.0269575,0.00539149,0.00503939,0.000791261,1,0.00773702,10,0,40,dynamic,80419,74921,51863
2025-07-09-15:07:04,PCLOctree,Point,HilbertEncoder3D,10000000,KNNPCLOCT,KNN,50,10000,random,5,0.0447318,0.00894636,0.00893357,2.88662e-05,1,0.00888849,50,0,40,dynamic,136680,135721,98798
2025-07-09-15:07:05,PCLOctree,Point,HilbertEncoder3D,10000000,KNNPCLOCT,KNN,250,10000,random,5,0.125452,0.0250903,0.0251107,0.000102787,1,0.0252745,250,0,40,dynamic,269514,255780,203811
2025-07-09-15:07:05,PCLOctree,Point,HilbertEncoder3D,10000000,KNNPCLOCT,KNN,500,10000,random,5,0.230333,0.0460667,0.046053,0.000171994,1,0.0463324,500,0,40,dynamic,425879,387263,308214
2025-07-09-15:07:05,PCLOctree,Point,HilbertEncoder3D,10000000,KNNPCLOCT,KNN,1000,10000,random,5,0.46895,0.0937899,0.0923782,0.0025309,1,0.0945401,1000,0,40,dynamic,747658,649889,504898
