date,octree,point_type,encoder,npoints,operation,kernel,radius,num_searches,sequential_searches,repeats,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule,l1d_miss,l2d_miss,l3_miss
2025-07-09-18:18:28,LinearOctree,Point,MortonEncoder3D,721810646,neighbors,cube,0.05,10000,random,5,0.0425283,0.00850565,0.00844603,0.000231823,1,0.00826516,276,0,40,dynamic,109218,116132,82241
2025-07-09-18:18:28,LinearOctree,Point,MortonEncoder3D,721810646,neighbors,cube,0.1,10000,random,5,0.110065,0.022013,0.0217094,0.000696953,1,0.0212699,1079,0,40,dynamic,315458,340040,193841
2025-07-09-18:18:28,LinearOctree,Point,MortonEncoder3D,721810646,neighbors,cube,0.2,10000,random,5,0.321643,0.0643286,0.0645508,0.00153135,1,0.0631155,4052,0,40,dynamic,892265,973393,525157
2025-07-09-18:18:28,LinearOctree,Point,MortonEncoder3D,721810646,neighborsPrune,cube,0.01,10000,random,5,0.0312188,0.00624377,0.0066591,0.000840523,1,0.00628749,11,0,40,dynamic,43375,44005,31003
2025-07-09-18:18:28,LinearOctree,Point,MortonEncoder3D,721810646,neighborsPrune,cube,0.05,10000,random,5,0.054156,0.0108312,0.0101753,0.000995908,1,0.0136787,276,0,40,dynamic,109339,116764,81823
2025-07-09-18:18:29,LinearOctree,Point,MortonEncoder3D,721810646,neighborsPrune,cube,0.1,10000,random,5,0.104006,0.0208012,0.020809,0.000227015,1,0.0200467,1079,0,40,dynamic,238768,258411,158513
2025-07-09-18:18:29,LinearOctree,Point,MortonEncoder3D,721810646,neighborsPrune,cube,0.2,10000,random,5,0.202166,0.0404332,0.0409396,0.000811135,1,0.0401823,4052,0,40,dynamic,693151,731078,347165
2025-07-09-18:18:29,LinearOctree,Point,MortonEncoder3D,721810646,neighborsStruct,cube,0.01,10000,random,5,0.03168,0.006336,0.00675477,0.00086952,1,0.00633183,11,0,40,dynamic,42402,41936,30272
2025-07-09-18:18:29,LinearOctree,Point,MortonEncoder3D,721810646,neighborsStruct,cube,0.05,10000,random,5,0.060333,0.0120666,0.0120622,0.000142392,1,0.0113108,276,0,40,dynamic,93327,106780,81339
2025-07-09-18:18:29,LinearOctree,Point,MortonEncoder3D,721810646,neighborsStruct,cube,0.1,10000,random,5,0.104049,0.0208097,0.0202639,0.00124779,1,0.0195297,1079,0,40,dynamic,172147,207958,154891
2025-07-09-18:18:29,LinearOctree,Point,MortonEncoder3D,721810646,neighborsStruct,cube,0.2,10000,random,5,0.190954,0.0381907,0.0382852,0.000355705,1,0.0370139,4052,0,40,dynamic,345731,444759,324108
2025-07-09-18:19:44,UnibnOctree,Point,MortonEncoder3D,721810646,neighborsUnibn,sphere,0.01,10000,random,5,0.0371359,0.00742719,0.00782427,0.000807258,1,0.00622843,7,0,40,dynamic,73860,79997,57723
2025-07-09-18:19:44,UnibnOctree,Point,MortonEncoder3D,721810646,neighborsUnibn,sphere,0.05,10000,random,5,0.0707295,0.0141459,0.0141392,9.49536e-05,1,0.0135114,193,0,40,dynamic,146697,167658,124192
2025-07-09-18:19:44,UnibnOctree,Point,MortonEncoder3D,721810646,neighborsUnibn,sphere,0.1,10000,random,5,0.0979513,0.0195903,0.0195181,0.000291708,1,0.0196528,768,0,40,dynamic,262112,304252,216880
2025-07-09-18:19:44,UnibnOctree,Point,MortonEncoder3D,721810646,neighborsUnibn,sphere,0.2,10000,random,5,0.212825,0.042565,0.0428218,0.000538353,1,0.0418745,2963,0,40,dynamic,634771,740865,462328
