date,octree,npoints,operation,kernel,radius,num_searches,repeats,accumulated,mean,median,stdev,used_warmup
2024-11-29-11:31:59,pointer <Lpoint> unsorted,14196538,neighSearch,Square,5,1000,5,0.137997,0.0275995,0.0264961,0.00270472,1
2024-11-29-11:31:59,pointer <Lpoint> unsorted,14196538,neighSearch,Sphere,10,1000,5,0.322722,0.0645444,0.0641789,0.00105385,1
2024-11-29-11:31:59,pointer <Lpoint> unsorted,14196538,neighSearch,Circle,10,1000,5,0.391813,0.0783625,0.0788079,0.000942889,1
2024-11-29-11:32:00,pointer <Lpoint> unsorted,14196538,neighSearch,Cube,10,1000,5,0.384064,0.0768128,0.0768737,0.00231307,1
2024-11-29-11:32:00,pointer <Lpoint> unsorted,14196538,neighSearch,Square,10,1000,5,0.435466,0.0870931,0.087333,0.000736062,1
2024-11-29-11:32:00,pointer <Lpoint> unsorted,14196538,numNeighSearch,Sphere,0.5,1000,5,0.0100375,0.00200751,0.00205507,0.000657371,1
2024-11-29-11:32:00,pointer <Lpoint> unsorted,14196538,numNeighSearch,Circle,0.5,1000,5,0.0103429,0.00206859,0.00228399,0.000732936,1
2024-11-29-11:32:00,pointer <Lpoint> unsorted,14196538,numNeighSearch,Cube,0.5,1000,5,0.00890267,0.00178053,0.00169325,0.000736384,1
2024-11-29-11:32:00,pointer <Lpoint> unsorted,14196538,numNeighSearch,Square,0.5,1000,5,0.00783387,0.00156677,0.00166841,0.000371395,1
2024-11-29-11:32:00,pointer <Lpoint> unsorted,14196538,numNeighSearch,Sphere,1,1000,5,0.0094243,0.00188486,0.00197795,0.000711963,1
2024-11-29-11:32:00,pointer <Lpoint> unsorted,14196538,numNeighSearch,Circle,1,1000,5,0.00911982,0.00182396,0.00181982,0.000434154,1
2024-11-29-11:32:00,pointer <Lpoint> unsorted,14196538,numNeighSearch,Cube,1,1000,5,0.00998717,0.00199743,0.00219767,0.000881477,1
2024-11-29-11:32:00,pointer <Lpoint> unsorted,14196538,numNeighSearch,Square,1,1000,5,0.00812661,0.00162532,0.0014276,0.000630716,1
2024-11-29-11:32:00,pointer <Lpoint> unsorted,14196538,numNeighSearch,Sphere,2.5,1000,5,0.0126608,0.00253216,0.00267993,0.000257946,1
2024-11-29-11:32:01,pointer <Lpoint> unsorted,14196538,numNeighSearch,Circle,2.5,1000,5,0.0142947,0.00285895,0.00331322,0.00123805,1
2024-11-29-11:32:01,pointer <Lpoint> unsorted,14196538,numNeighSearch,Cube,2.5,1000,5,0.010073,0.00201459,0.00205471,0.000482525,1
2024-11-29-11:32:01,pointer <Lpoint> unsorted,14196538,numNeighSearch,Square,2.5,1000,5,0.0136167,0.00272334,0.00312491,0.000592511,1
2024-11-29-11:32:01,pointer <Lpoint> unsorted,14196538,numNeighSearch,Sphere,5,1000,5,0.0212537,0.00425074,0.004371,0.00118628,1
2024-11-29-11:32:01,pointer <Lpoint> unsorted,14196538,numNeighSearch,Circle,5,1000,5,0.0236568,0.00473136,0.00497372,0.000814446,1
2024-11-29-11:32:01,pointer <Lpoint> unsorted,14196538,numNeighSearch,Cube,5,1000,5,0.020687,0.0041374,0.00437543,0.00092823,1
2024-11-29-11:32:01,pointer <Lpoint> unsorted,14196538,numNeighSearch,Square,5,1000,5,0.0275832,0.00551663,0.0055783,0.000937991,1
2024-11-29-11:32:01,pointer <Lpoint> unsorted,14196538,numNeighSearch,Sphere,10,1000,5,0.0348485,0.0069697,0.00607708,0.00188092,1
2024-11-29-11:32:01,pointer <Lpoint> unsorted,14196538,numNeighSearch,Circle,10,1000,5,0.0364851,0.00729703,0.00661206,0.00164251,1
2024-11-29-11:32:01,pointer <Lpoint> unsorted,14196538,numNeighSearch,Cube,10,1000,5,0.0340425,0.00680851,0.00644506,0.00148827,1
2024-11-29-11:32:01,pointer <Lpoint> unsorted,14196538,numNeighSearch,Square,10,1000,5,0.0377452,0.00754904,0.00722614,0.00123729,1
2024-11-29-11:32:06,linear <Lpoint> ,14196538,neighSearch,Sphere,0.5,1000,5,0.0212801,0.00425602,0.00429924,0.000976368,1
2024-11-29-11:32:06,linear <Lpoint> ,14196538,neighSearch,Circle,0.5,1000,5,0.0238907,0.00477815,0.00441838,0.000796063,1
2024-11-29-11:32:06,linear <Lpoint> ,14196538,neighSearch,Cube,0.5,1000,5,0.0102314,0.00204628,0.00199999,0.000540179,1
2024-11-29-11:32:06,linear <Lpoint> ,14196538,neighSearch,Square,0.5,1000,5,0.0179742,0.00359483,0.00333006,0.000732869,1
2024-11-29-11:32:06,linear <Lpoint> ,14196538,neighSearch,Sphere,1,1000,5,0.0133828,0.00267656,0.00301194,0.000667962,1
2024-11-29-11:32:06,linear <Lpoint> ,14196538,neighSearch,Circle,1,1000,5,0.0266917,0.00533835,0.00483936,0.00127713,1
2024-11-29-11:32:06,linear <Lpoint> ,14196538,neighSearch,Cube,1,1000,5,0.0178005,0.0035601,0.00362884,0.00119875,1
2024-11-29-11:32:06,linear <Lpoint> ,14196538,neighSearch,Square,1,1000,5,0.0309558,0.00619116,0.00587899,0.00125577,1
2024-11-29-11:32:06,linear <Lpoint> ,14196538,neighSearch,Sphere,2.5,1000,5,0.0270152,0.00540303,0.00550621,0.00109013,1
2024-11-29-11:32:06,linear <Lpoint> ,14196538,neighSearch,Circle,2.5,1000,5,0.0454454,0.00908908,0.00822315,0.00133482,1
2024-11-29-11:32:07,linear <Lpoint> ,14196538,neighSearch,Cube,2.5,1000,5,0.0241137,0.00482275,0.00492224,0.000594679,1
2024-11-29-11:32:07,linear <Lpoint> ,14196538,neighSearch,Square,2.5,1000,5,0.0466547,0.00933094,0.00904678,0.000899342,1
2024-11-29-11:32:07,linear <Lpoint> ,14196538,neighSearch,Sphere,5,1000,5,0.0707696,0.0141539,0.0133976,0.00195721,1
2024-11-29-11:32:07,linear <Lpoint> ,14196538,neighSearch,Circle,5,1000,5,0.108889,0.0217778,0.0215891,0.00151769,1
2024-11-29-11:32:07,linear <Lpoint> ,14196538,neighSearch,Cube,5,1000,5,0.10953,0.0219059,0.0217251,0.00743246,1
2024-11-29-11:32:07,linear <Lpoint> ,14196538,neighSearch,Square,5,1000,5,0.103148,0.0206297,0.0206618,0.000181256,1
2024-11-29-11:32:07,linear <Lpoint> ,14196538,neighSearch,Sphere,10,1000,5,0.198418,0.0396836,0.0397396,0.000564186,1
2024-11-29-11:32:08,linear <Lpoint> ,14196538,neighSearch,Circle,10,1000,5,0.276586,0.0553171,0.0556352,0.000589282,1
2024-11-29-11:32:08,linear <Lpoint> ,14196538,neighSearch,Cube,10,1000,5,0.214354,0.0428708,0.0424677,0.00191825,1
2024-11-29-11:32:08,linear <Lpoint> ,14196538,neighSearch,Square,10,1000,5,0.318262,0.0636524,0.064326,0.00221444,1
2024-11-29-11:32:08,linear <Lpoint> ,14196538,numNeighSearch,Sphere,0.5,1000,5,0.0136522,0.00273044,0.00283818,0.000566721,1
2024-11-29-11:32:08,linear <Lpoint> ,14196538,numNeighSearch,Circle,0.5,1000,5,0.0214405,0.0042881,0.0041109,0.000902164,1
2024-11-29-11:32:08,linear <Lpoint> ,14196538,numNeighSearch,Cube,0.5,1000,5,0.0251534,0.00503068,0.00512676,0.000996302,1
2024-11-29-11:32:08,linear <Lpoint> ,14196538,numNeighSearch,Square,0.5,1000,5,0.0299469,0.00598938,0.00585882,0.00135487,1
2024-11-29-11:32:08,linear <Lpoint> ,14196538,numNeighSearch,Sphere,1,1000,5,0.0136894,0.00273789,0.00256611,0.000405709,1
2024-11-29-11:32:08,linear <Lpoint> ,14196538,numNeighSearch,Circle,1,1000,5,0.0112076,0.00224153,0.00200425,0.000502086,1
2024-11-29-11:32:08,linear <Lpoint> ,14196538,numNeighSearch,Cube,1,1000,5,0.0202626,0.00405251,0.00382241,0.000850753,1
2024-11-29-11:32:08,linear <Lpoint> ,14196538,numNeighSearch,Square,1,1000,5,0.0351617,0.00703235,0.00734273,0.0011826,1
2024-11-29-11:32:08,linear <Lpoint> ,14196538,numNeighSearch,Sphere,2.5,1000,5,0.0137184,0.00274368,0.00272671,0.000490207,1
2024-11-29-11:32:09,linear <Lpoint> ,14196538,numNeighSearch,Circle,2.5,1000,5,0.0144463,0.00288926,0.00315483,0.000633398,1
2024-11-29-11:32:09,linear <Lpoint> ,14196538,numNeighSearch,Cube,2.5,1000,5,0.0340758,0.00681515,0.00696885,0.0011302,1
2024-11-29-11:32:09,linear <Lpoint> ,14196538,numNeighSearch,Square,2.5,1000,5,0.0574496,0.0114899,0.0114016,0.00103596,1
2024-11-29-11:32:09,linear <Lpoint> ,14196538,numNeighSearch,Sphere,5,1000,5,0.0214305,0.0042861,0.00445131,0.00127456,1
2024-11-29-11:32:09,linear <Lpoint> ,14196538,numNeighSearch,Circle,5,1000,5,0.0239506,0.00479012,0.0038435,0.00167931,1
2024-11-29-11:32:09,linear <Lpoint> ,14196538,numNeighSearch,Cube,5,1000,5,0.0772267,0.0154453,0.0153428,0.00121852,1
2024-11-29-11:32:09,linear <Lpoint> ,14196538,numNeighSearch,Square,5,1000,5,0.117701,0.0235401,0.0238878,0.0017149,1
2024-11-29-11:32:09,linear <Lpoint> ,14196538,numNeighSearch,Sphere,10,1000,5,0.0223606,0.00447212,0.0042675,0.000728261,1
2024-11-29-11:32:09,linear <Lpoint> ,14196538,numNeighSearch,Circle,10,1000,5,0.0171828,0.00343656,0.00369199,0.000703065,1
2024-11-29-11:32:09,linear <Lpoint> ,14196538,numNeighSearch,Cube,10,1000,5,0.23084,0.046168,0.0429715,0.00570404,1
2024-11-29-11:32:10,linear <Lpoint> ,14196538,numNeighSearch,Square,10,1000,5,0.274254,0.0548508,0.055371,0.00143929,1
2024-11-29-11:32:11,pointer <Lpoint> sorted,14196538,neighSearch,Sphere,0.5,1000,5,0.088272,0.0176544,0.0145382,0.00635048,1
2024-11-29-11:32:11,pointer <Lpoint> sorted,14196538,neighSearch,Circle,0.5,1000,5,0.0267174,0.00534348,0.00340975,0.00455935,1
2024-11-29-11:32:11,pointer <Lpoint> sorted,14196538,neighSearch,Cube,0.5,1000,5,0.0138856,0.00277711,0.00262004,0.000357752,1
2024-11-29-11:32:11,pointer <Lpoint> sorted,14196538,neighSearch,Square,0.5,1000,5,0.0125551,0.00251102,0.00233453,0.000326081,1
2024-11-29-11:32:11,pointer <Lpoint> sorted,14196538,neighSearch,Sphere,1,1000,5,0.0146413,0.00292826,0.00282619,0.000447619,1
2024-11-29-11:32:11,pointer <Lpoint> sorted,14196538,neighSearch,Circle,1,1000,5,0.0204669,0.00409337,0.00364148,0.000749516,1
2024-11-29-11:32:11,pointer <Lpoint> sorted,14196538,neighSearch,Cube,1,1000,5,0.0216425,0.00432851,0.00486889,0.0011554,1
2024-11-29-11:32:11,pointer <Lpoint> sorted,14196538,neighSearch,Square,1,1000,5,0.0235148,0.00470296,0.00452349,0.000830719,1
2024-11-29-11:32:11,pointer <Lpoint> sorted,14196538,neighSearch,Sphere,2.5,1000,5,0.0296682,0.00593363,0.00614962,0.00091008,1
2024-11-29-11:32:11,pointer <Lpoint> sorted,14196538,neighSearch,Circle,2.5,1000,5,0.0483565,0.0096713,0.00993394,0.000711894,1
2024-11-29-11:32:11,pointer <Lpoint> sorted,14196538,neighSearch,Cube,2.5,1000,5,0.0320467,0.00640933,0.00644607,0.000948987,1
2024-11-29-11:32:11,pointer <Lpoint> sorted,14196538,neighSearch,Square,2.5,1000,5,0.0468799,0.00937598,0.00926548,0.000468597,1
2024-11-29-11:32:11,pointer <Lpoint> sorted,14196538,neighSearch,Sphere,5,1000,5,0.0841932,0.0168386,0.0168489,0.00172014,1
2024-11-29-11:32:11,pointer <Lpoint> sorted,14196538,neighSearch,Circle,5,1000,5,0.109731,0.0219463,0.0221393,0.00125004,1
2024-11-29-11:32:11,pointer <Lpoint> sorted,14196538,neighSearch,Cube,5,1000,5,0.0750169,0.0150034,0.0147709,0.00115021,1
2024-11-29-11:32:12,pointer <Lpoint> sorted,14196538,neighSearch,Square,5,1000,5,0.114813,0.0229626,0.0230758,0.000946081,1
2024-11-29-11:32:12,pointer <Lpoint> sorted,14196538,neighSearch,Sphere,10,1000,5,0.246865,0.049373,0.0491975,0.000747205,1
2024-11-29-11:32:12,pointer <Lpoint> sorted,14196538,neighSearch,Circle,10,1000,5,0.324223,0.0648446,0.065395,0.00148486,1
2024-11-29-11:32:13,pointer <Lpoint> sorted,14196538,neighSearch,Cube,10,1000,5,0.269933,0.0539867,0.0539256,0.00149261,1
2024-11-29-11:32:13,pointer <Lpoint> sorted,14196538,neighSearch,Square,10,1000,5,0.340513,0.0681026,0.0688918,0.00159882,1
2024-11-29-11:32:13,pointer <Lpoint> sorted,14196538,numNeighSearch,Sphere,0.5,1000,5,0.0146833,0.00293665,0.00275181,0.000914508,1
2024-11-29-11:32:13,pointer <Lpoint> sorted,14196538,numNeighSearch,Circle,0.5,1000,5,0.0161021,0.00322041,0.0038677,0.0016924,1
2024-11-29-11:32:13,pointer <Lpoint> sorted,14196538,numNeighSearch,Cube,0.5,1000,5,0.00819688,0.00163938,0.00194425,0.000665504,1
2024-11-29-11:32:13,pointer <Lpoint> sorted,14196538,numNeighSearch,Square,0.5,1000,5,0.00992554,0.00198511,0.00197421,0.00040581,1
2024-11-29-11:32:13,pointer <Lpoint> sorted,14196538,numNeighSearch,Sphere,1,1000,5,0.0103588,0.00207176,0.00176969,0.00113185,1
2024-11-29-11:32:13,pointer <Lpoint> sorted,14196538,numNeighSearch,Circle,1,1000,5,0.0190077,0.00380154,0.00421616,0.000760019,1
2024-11-29-11:32:13,pointer <Lpoint> sorted,14196538,numNeighSearch,Cube,1,1000,5,0.0201239,0.00402478,0.00390429,0.000366339,1
2024-11-29-11:32:13,pointer <Lpoint> sorted,14196538,numNeighSearch,Square,1,1000,5,0.0245142,0.00490283,0.00390588,0.00201627,1
2024-11-29-11:32:13,pointer <Lpoint> sorted,14196538,numNeighSearch,Sphere,2.5,1000,5,0.018191,0.0036382,0.00339435,0.000645234,1
2024-11-29-11:32:13,pointer <Lpoint> sorted,14196538,numNeighSearch,Circle,2.5,1000,5,0.0138666,0.00277331,0.00252056,0.000527343,1
2024-11-29-11:32:13,pointer <Lpoint> sorted,14196538,numNeighSearch,Cube,2.5,1000,5,0.0231221,0.00462442,0.00402703,0.00128781,1
2024-11-29-11:32:13,pointer <Lpoint> sorted,14196538,numNeighSearch,Square,2.5,1000,5,0.0175296,0.00350593,0.00334197,0.00138109,1
2024-11-29-11:32:13,pointer <Lpoint> sorted,14196538,numNeighSearch,Sphere,5,1000,5,0.020339,0.00406779,0.00394008,0.000910222,1
2024-11-29-11:32:13,pointer <Lpoint> sorted,14196538,numNeighSearch,Circle,5,1000,5,0.0259739,0.00519478,0.00555982,0.000936736,1
2024-11-29-11:32:13,pointer <Lpoint> sorted,14196538,numNeighSearch,Cube,5,1000,5,0.0269319,0.00538637,0.00540672,0.00178856,1
2024-11-29-11:32:13,pointer <Lpoint> sorted,14196538,numNeighSearch,Square,5,1000,5,0.0166434,0.00332867,0.00370952,0.000910967,1
2024-11-29-11:32:13,pointer <Lpoint> sorted,14196538,numNeighSearch,Sphere,10,1000,5,0.0287249,0.00574498,0.00563627,0.000469696,1
2024-11-29-11:32:13,pointer <Lpoint> sorted,14196538,numNeighSearch,Circle,10,1000,5,0.0344282,0.00688563,0.00686382,0.00103345,1
2024-11-29-11:32:13,pointer <Lpoint> sorted,14196538,numNeighSearch,Cube,10,1000,5,0.0329498,0.00658995,0.00638936,0.000461008,1
2024-11-29-11:32:13,pointer <Lpoint> sorted,14196538,numNeighSearch,Square,10,1000,5,0.0414346,0.00828691,0.00850684,0.000844999,1
2024-11-29-11:32:16,pointer <Lpoint64> unsorted,14196538,neighSearch,Sphere,0.5,1000,5,0.0198798,0.00397595,0.00339613,0.00163384,1
2024-11-29-11:32:16,pointer <Lpoint64> unsorted,14196538,neighSearch,Circle,0.5,1000,5,0.0167685,0.0033537,0.00349034,0.00115098,1
2024-11-29-11:32:16,pointer <Lpoint64> unsorted,14196538,neighSearch,Cube,0.5,1000,5,0.0148675,0.0029735,0.00284224,0.00170794,1
2024-11-29-11:32:16,pointer <Lpoint64> unsorted,14196538,neighSearch,Square,0.5,1000,5,0.0172551,0.00345103,0.00367785,0.000944865,1
2024-11-29-11:32:16,pointer <Lpoint64> unsorted,14196538,neighSearch,Sphere,1,1000,5,0.0256182,0.00512365,0.00461781,0.000890996,1
2024-11-29-11:32:16,pointer <Lpoint64> unsorted,14196538,neighSearch,Circle,1,1000,5,0.0312039,0.00624078,0.00588214,0.00107861,1
2024-11-29-11:32:16,pointer <Lpoint64> unsorted,14196538,neighSearch,Cube,1,1000,5,0.0167453,0.00334906,0.00370624,0.00107877,1
2024-11-29-11:32:16,pointer <Lpoint64> unsorted,14196538,neighSearch,Square,1,1000,5,0.0243557,0.00487115,0.00463312,0.000605205,1
2024-11-29-11:32:16,pointer <Lpoint64> unsorted,14196538,neighSearch,Sphere,2.5,1000,5,0.0311718,0.00623436,0.00660622,0.000687477,1
2024-11-29-11:32:16,pointer <Lpoint64> unsorted,14196538,neighSearch,Circle,2.5,1000,5,0.0506049,0.010121,0.0103131,0.000672151,1
2024-11-29-11:32:16,pointer <Lpoint64> unsorted,14196538,neighSearch,Cube,2.5,1000,5,0.0375649,0.00751298,0.00737791,0.000688184,1
2024-11-29-11:32:17,pointer <Lpoint64> unsorted,14196538,neighSearch,Square,2.5,1000,5,0.0512937,0.0102587,0.010166,0.000770707,1
2024-11-29-11:32:17,pointer <Lpoint64> unsorted,14196538,neighSearch,Sphere,5,1000,5,0.0863933,0.0172787,0.0178833,0.00125113,1
2024-11-29-11:32:17,pointer <Lpoint64> unsorted,14196538,neighSearch,Circle,5,1000,5,0.10893,0.0217859,0.021935,0.000450745,1
2024-11-29-11:32:17,pointer <Lpoint64> unsorted,14196538,neighSearch,Cube,5,1000,5,0.0976806,0.0195361,0.0191643,0.00140869,1
2024-11-29-11:32:17,pointer <Lpoint64> unsorted,14196538,neighSearch,Square,5,1000,5,0.126686,0.0253372,0.0250286,0.00192684,1
2024-11-29-11:32:17,pointer <Lpoint64> unsorted,14196538,neighSearch,Sphere,10,1000,5,0.279075,0.0558149,0.0551695,0.00110597,1
2024-11-29-11:32:18,pointer <Lpoint64> unsorted,14196538,neighSearch,Circle,10,1000,5,0.383599,0.0767198,0.0735073,0.00874313,1
2024-11-29-11:32:18,pointer <Lpoint64> unsorted,14196538,neighSearch,Cube,10,1000,5,0.343508,0.0687015,0.0693079,0.00210621,1
2024-11-29-11:32:19,pointer <Lpoint64> unsorted,14196538,neighSearch,Square,10,1000,5,0.389909,0.0779819,0.0784404,0.00115955,1
2024-11-29-11:32:19,pointer <Lpoint64> unsorted,14196538,numNeighSearch,Sphere,0.5,1000,5,0.0129037,0.00258074,0.00309082,0.00128133,1
2024-11-29-11:32:19,pointer <Lpoint64> unsorted,14196538,numNeighSearch,Circle,0.5,1000,5,0.0107125,0.00214249,0.00243473,0.000887659,1
2024-11-29-11:32:19,pointer <Lpoint64> unsorted,14196538,numNeighSearch,Cube,0.5,1000,5,0.00953106,0.00190621,0.00178184,0.000407419,1
2024-11-29-11:32:19,pointer <Lpoint64> unsorted,14196538,numNeighSearch,Square,0.5,1000,5,0.0100693,0.00201386,0.00197459,0.000744064,1
2024-11-29-11:32:19,pointer <Lpoint64> unsorted,14196538,numNeighSearch,Sphere,1,1000,5,0.00822952,0.0016459,0.00189682,0.000461883,1
2024-11-29-11:32:19,pointer <Lpoint64> unsorted,14196538,numNeighSearch,Circle,1,1000,5,0.0115929,0.00231858,0.00244407,0.000652232,1
2024-11-29-11:32:19,pointer <Lpoint64> unsorted,14196538,numNeighSearch,Cube,1,1000,5,0.00873851,0.0017477,0.00132762,0.000964937,1
2024-11-29-11:32:19,pointer <Lpoint64> unsorted,14196538,numNeighSearch,Square,1,1000,5,0.0101924,0.00203849,0.00203095,0.000927035,1
2024-11-29-11:32:19,pointer <Lpoint64> unsorted,14196538,numNeighSearch,Sphere,2.5,1000,5,0.0122438,0.00244875,0.0022204,0.000810375,1
2024-11-29-11:32:19,pointer <Lpoint64> unsorted,14196538,numNeighSearch,Circle,2.5,1000,5,0.0116418,0.00232836,0.00218002,0.000399318,1
2024-11-29-11:32:19,pointer <Lpoint64> unsorted,14196538,numNeighSearch,Cube,2.5,1000,5,0.0129507,0.00259015,0.00247132,0.000974132,1
2024-11-29-11:32:19,pointer <Lpoint64> unsorted,14196538,numNeighSearch,Square,2.5,1000,5,0.0117414,0.00234828,0.0024211,0.00102316,1
2024-11-29-11:32:19,pointer <Lpoint64> unsorted,14196538,numNeighSearch,Sphere,5,1000,5,0.0184329,0.00368658,0.0037752,0.000651702,1
2024-11-29-11:32:19,pointer <Lpoint64> unsorted,14196538,numNeighSearch,Circle,5,1000,5,0.016417,0.0032834,0.00297963,0.0010234,1
2024-11-29-11:32:19,pointer <Lpoint64> unsorted,14196538,numNeighSearch,Cube,5,1000,5,0.0193702,0.00387405,0.00390546,0.000757521,1
2024-11-29-11:32:19,pointer <Lpoint64> unsorted,14196538,numNeighSearch,Square,5,1000,5,0.0186537,0.00373074,0.00357769,0.000970724,1
2024-11-29-11:32:19,pointer <Lpoint64> unsorted,14196538,numNeighSearch,Sphere,10,1000,5,0.0275943,0.00551886,0.00541847,0.000261165,1
2024-11-29-11:32:19,pointer <Lpoint64> unsorted,14196538,numNeighSearch,Circle,10,1000,5,0.0279438,0.00558876,0.00529439,0.000596614,1
2024-11-29-11:32:19,pointer <Lpoint64> unsorted,14196538,numNeighSearch,Cube,10,1000,5,0.0273667,0.00547334,0.00560681,0.000563368,1
2024-11-29-11:32:19,pointer <Lpoint64> unsorted,14196538,numNeighSearch,Square,10,1000,5,0.0345263,0.00690526,0.00726814,0.00100362,1
2024-11-29-11:32:22,linear <Lpoint64> ,14196538,neighSearch,Sphere,0.5,1000,5,0.018972,0.00379439,0.00365135,0.0015696,1
2024-11-29-11:32:22,linear <Lpoint64> ,14196538,neighSearch,Circle,0.5,1000,5,0.0269408,0.00538817,0.00514311,0.000992675,1
2024-11-29-11:32:22,linear <Lpoint64> ,14196538,neighSearch,Cube,0.5,1000,5,0.0100587,0.00201174,0.00194433,0.000818103,1
2024-11-29-11:32:22,linear <Lpoint64> ,14196538,neighSearch,Square,0.5,1000,5,0.029461,0.00589219,0.00556883,0.00114483,1
2024-11-29-11:32:22,linear <Lpoint64> ,14196538,neighSearch,Sphere,1,1000,5,0.0149812,0.00299624,0.00270624,0.00114447,1
2024-11-29-11:32:22,linear <Lpoint64> ,14196538,neighSearch,Circle,1,1000,5,0.0252233,0.00504466,0.00405346,0.00149769,1
2024-11-29-11:32:22,linear <Lpoint64> ,14196538,neighSearch,Cube,1,1000,5,0.013613,0.00272261,0.00259044,0.000748386,1
2024-11-29-11:32:22,linear <Lpoint64> ,14196538,neighSearch,Square,1,1000,5,0.0205066,0.00410132,0.00420091,0.000213265,1
2024-11-29-11:32:22,linear <Lpoint64> ,14196538,neighSearch,Sphere,2.5,1000,5,0.0215384,0.00430769,0.0043546,0.000741745,1
2024-11-29-11:32:22,linear <Lpoint64> ,14196538,neighSearch,Circle,2.5,1000,5,0.0384133,0.00768267,0.00761432,0.000233351,1
2024-11-29-11:32:22,linear <Lpoint64> ,14196538,neighSearch,Cube,2.5,1000,5,0.0223049,0.00446098,0.00483353,0.000591398,1
2024-11-29-11:32:22,linear <Lpoint64> ,14196538,neighSearch,Square,2.5,1000,5,0.0432152,0.00864305,0.00833129,0.000857844,1
2024-11-29-11:32:22,linear <Lpoint64> ,14196538,neighSearch,Sphere,5,1000,5,0.0531909,0.0106382,0.0103793,0.000766599,1
2024-11-29-11:32:22,linear <Lpoint64> ,14196538,neighSearch,Circle,5,1000,5,0.0823442,0.0164688,0.0165958,0.00117017,1
2024-11-29-11:32:22,linear <Lpoint64> ,14196538,neighSearch,Cube,5,1000,5,0.056791,0.0113582,0.0110983,0.00125993,1
2024-11-29-11:32:22,linear <Lpoint64> ,14196538,neighSearch,Square,5,1000,5,0.0840749,0.016815,0.0162705,0.00103924,1
2024-11-29-11:32:22,linear <Lpoint64> ,14196538,neighSearch,Sphere,10,1000,5,0.159084,0.0318167,0.0320991,0.00120926,1
2024-11-29-11:32:23,linear <Lpoint64> ,14196538,neighSearch,Circle,10,1000,5,0.209942,0.0419883,0.0421609,0.000901978,1
2024-11-29-11:32:23,linear <Lpoint64> ,14196538,neighSearch,Cube,10,1000,5,0.164463,0.0328926,0.0330887,0.000891206,1
2024-11-29-11:32:23,linear <Lpoint64> ,14196538,neighSearch,Square,10,1000,5,0.224472,0.0448945,0.0446573,0.00115007,1
2024-11-29-11:32:23,linear <Lpoint64> ,14196538,numNeighSearch,Sphere,0.5,1000,5,0.0103601,0.00207203,0.0018223,0.000929213,1
2024-11-29-11:32:23,linear <Lpoint64> ,14196538,numNeighSearch,Circle,0.5,1000,5,0.0174131,0.00348262,0.0036416,0.00056967,1
2024-11-29-11:32:23,linear <Lpoint64> ,14196538,numNeighSearch,Cube,0.5,1000,5,0.0126145,0.00252291,0.00307079,0.00081405,1
2024-11-29-11:32:23,linear <Lpoint64> ,14196538,numNeighSearch,Square,0.5,1000,5,0.0183952,0.00367905,0.00359835,0.00076943,1
