date,octree,point_type,encoder,npoints,operation,kernel,radius,num_searches,sequential_searches,repeats,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2025-06-01-10:45:56,linOct,Point,MortonEncoder3D,10000000,neighborsStruct,Cube,0.5,10000,random,5,0.162771,0.0325542,0.0326207,0.000204886,1,0.0326549,6671,0,40,dynamic
2025-06-01-10:45:58,linOct,Point,MortonEncoder3D,10000000,neighbors,Circle,1,10000,random,5,2.35441,0.470881,0.4704,0.00287999,1,0.471959,41890,0,40,dynamic
2025-06-01-10:46:00,linOct,Point,MortonEncoder3D,10000000,neighbors,Sphere,1,10000,random,5,1.09748,0.219497,0.219664,0.00189383,1,0.220852,20205,0,40,dynamic
2025-06-01-10:46:03,linOct,Point,MortonEncoder3D,10000000,neighbors,Square,1,10000,random,5,2.41083,0.482166,0.48166,0.00358825,1,0.482871,51669,0,40,dynamic
2025-06-01-10:46:04,linOct,Point,MortonEncoder3D,10000000,neighbors,Cube,1,10000,random,5,1.12876,0.225752,0.225187,0.00139857,1,0.224913,27041,0,40,dynamic
2025-06-01-10:46:05,linOct,Point,MortonEncoder3D,10000000,neighborsPrune,Circle,1,10000,random,5,1.13752,0.227504,0.226772,0.0020699,1,0.227156,41890,0,40,dynamic
2025-06-01-10:46:06,linOct,Point,MortonEncoder3D,10000000,neighborsPrune,Sphere,1,10000,random,5,0.410598,0.0821196,0.0823763,0.000723741,1,0.0823904,20205,0,40,dynamic
2025-06-01-10:46:07,linOct,Point,MortonEncoder3D,10000000,neighborsPrune,Square,1,10000,random,5,1.22764,0.245529,0.246484,0.00175268,1,0.24502,51669,0,40,dynamic
2025-06-01-10:46:08,linOct,Point,MortonEncoder3D,10000000,neighborsPrune,Cube,1,10000,random,5,0.467606,0.0935213,0.0935703,0.000313349,1,0.0936309,27041,0,40,dynamic
2025-06-01-10:46:09,linOct,Point,MortonEncoder3D,10000000,neighborsStruct,Circle,1,10000,random,5,0.874037,0.174807,0.174237,0.00108028,1,0.174657,41890,0,40,dynamic
2025-06-01-10:46:09,linOct,Point,MortonEncoder3D,10000000,neighborsStruct,Sphere,1,10000,random,5,0.335195,0.0670389,0.0670198,0.000542026,1,0.0668516,20205,0,40,dynamic
2025-06-01-10:46:10,linOct,Point,MortonEncoder3D,10000000,neighborsStruct,Square,1,10000,random,5,0.883889,0.176778,0.177068,0.00140435,1,0.176922,51669,0,40,dynamic
2025-06-01-10:46:11,linOct,Point,MortonEncoder3D,10000000,neighborsStruct,Cube,1,10000,random,5,0.356844,0.0713687,0.0712031,0.000441236,1,0.0715158,27041,0,40,dynamic
2025-06-01-10:46:19,linOct,Point,MortonEncoder3D,10000000,neighbors,Circle,2,10000,random,5,7.0492,1.40984,1.40534,0.0103014,1,1.40004,134263,0,40,dynamic
2025-06-01-10:46:24,linOct,Point,MortonEncoder3D,10000000,neighbors,Sphere,2,10000,random,5,4.34256,0.868511,0.868421,0.00808947,1,0.865156,80809,0,40,dynamic
2025-06-01-10:46:33,linOct,Point,MortonEncoder3D,10000000,neighbors,Square,2,10000,random,5,7.24794,1.44959,1.44919,0.0049939,1,1.45002,166045,0,40,dynamic
2025-06-01-10:46:39,linOct,Point,MortonEncoder3D,10000000,neighbors,Cube,2,10000,random,5,4.52824,0.905647,0.904247,0.00479648,1,0.905614,108267,0,40,dynamic
2025-06-01-10:46:42,linOct,Point,MortonEncoder3D,10000000,neighborsPrune,Circle,2,10000,random,5,2.50005,0.50001,0.500566,0.00104407,1,0.501002,134263,0,40,dynamic
2025-06-01-10:46:43,linOct,Point,MortonEncoder3D,10000000,neighborsPrune,Sphere,2,10000,random,5,1.22309,0.244618,0.244756,0.00114626,1,0.243742,80809,0,40,dynamic
2025-06-01-10:46:46,linOct,Point,MortonEncoder3D,10000000,neighborsPrune,Square,2,10000,random,5,2.78145,0.556289,0.555878,0.000886096,1,0.555807,166045,0,40,dynamic
2025-06-01-10:46:48,linOct,Point,MortonEncoder3D,10000000,neighborsPrune,Cube,2,10000,random,5,1.4651,0.293021,0.293945,0.00176688,1,0.291588,108267,0,40,dynamic
2025-06-01-10:46:50,linOct,Point,MortonEncoder3D,10000000,neighborsStruct,Circle,2,10000,random,5,1.47377,0.294754,0.29345,0.00300492,1,0.293545,134263,0,40,dynamic
2025-06-01-10:46:51,linOct,Point,MortonEncoder3D,10000000,neighborsStruct,Sphere,2,10000,random,5,0.735739,0.147148,0.147328,0.000573177,1,0.146404,80809,0,40,dynamic
2025-06-01-10:46:53,linOct,Point,MortonEncoder3D,10000000,neighborsStruct,Square,2,10000,random,5,1.49237,0.298474,0.298419,0.00119772,1,0.298148,166045,0,40,dynamic
2025-06-01-10:46:53,linOct,Point,MortonEncoder3D,10000000,neighborsStruct,Cube,2,10000,random,5,0.780725,0.156145,0.15618,0.000908068,1,0.155218,108267,0,40,dynamic
2025-06-01-10:47:10,linOct,Point,MortonEncoder3D,10000000,neighbors,Circle,3,10000,random,5,13.6145,2.7229,2.71856,0.013835,1,2.69172,267895,0,40,dynamic
2025-06-01-10:47:21,linOct,Point,MortonEncoder3D,10000000,neighbors,Sphere,3,10000,random,5,9.47425,1.89485,1.90408,0.0189976,1,1.88194,179052,0,40,dynamic
2025-06-01-10:47:38,linOct,Point,MortonEncoder3D,10000000,neighbors,Square,3,10000,random,5,13.6547,2.73095,2.69923,0.0548533,1,2.79729,331283,0,40,dynamic
2025-06-01-10:47:49,linOct,Point,MortonEncoder3D,10000000,neighbors,Cube,3,10000,random,5,9.42508,1.88502,1.8877,0.0116769,1,1.87697,240046,0,40,dynamic
2025-06-01-10:47:54,linOct,Point,MortonEncoder3D,10000000,neighborsPrune,Circle,3,10000,random,5,4.21626,0.843253,0.843032,0.00292855,1,0.831945,267895,0,40,dynamic
2025-06-01-10:47:57,linOct,Point,MortonEncoder3D,10000000,neighborsPrune,Sphere,3,10000,random,5,2.55244,0.510488,0.511706,0.00315185,1,0.507765,179052,0,40,dynamic
2025-06-01-10:48:03,linOct,Point,MortonEncoder3D,10000000,neighborsPrune,Square,3,10000,random,5,4.86378,0.972756,0.973906,0.00353048,1,0.96959,331283,0,40,dynamic
2025-06-01-10:48:07,linOct,Point,MortonEncoder3D,10000000,neighborsPrune,Cube,3,10000,random,5,3.11232,0.622463,0.620403,0.00543978,1,0.618989,240046,0,40,dynamic
2025-06-01-10:48:09,linOct,Point,MortonEncoder3D,10000000,neighborsStruct,Circle,3,10000,random,5,1.89619,0.379239,0.378867,0.00144834,1,0.381826,267895,0,40,dynamic
2025-06-01-10:48:10,linOct,Point,MortonEncoder3D,10000000,neighborsStruct,Sphere,3,10000,random,5,1.06297,0.212594,0.212333,0.00108724,1,0.212757,179052,0,40,dynamic
2025-06-01-10:48:12,linOct,Point,MortonEncoder3D,10000000,neighborsStruct,Square,3,10000,random,5,1.90594,0.381188,0.381754,0.00160677,1,0.379179,331283,0,40,dynamic
2025-06-01-10:48:14,linOct,Point,MortonEncoder3D,10000000,neighborsStruct,Cube,3,10000,random,5,1.13161,0.226323,0.22681,0.000937336,1,0.225517,240046,0,40,dynamic
2025-06-01-10:48:15,unibnOctree,Point,MortonEncoder3D,10000000,neighborsUnibn,Sphere,0.5,10000,random,5,0.212668,0.0425336,0.0427359,0.000461346,1,0.044028,5014,0,40,dynamic
2025-06-01-10:48:15,unibnOctree,Point,MortonEncoder3D,10000000,neighborsUnibn,Cube,0.5,10000,random,5,0.225595,0.0451191,0.0450604,0.000387958,1,0.0453985,6671,0,40,dynamic
2025-06-01-10:48:16,unibnOctree,Point,MortonEncoder3D,10000000,neighborsUnibn,Sphere,1,10000,random,5,0.500613,0.100123,0.100307,0.000758673,1,0.100534,20205,0,40,dynamic
2025-06-01-10:48:16,unibnOctree,Point,MortonEncoder3D,10000000,neighborsUnibn,Cube,1,10000,random,5,0.558415,0.111683,0.111656,0.000678192,1,0.111682,27041,0,40,dynamic
2025-06-01-10:48:18,unibnOctree,Point,MortonEncoder3D,10000000,neighborsUnibn,Sphere,2,10000,random,5,1.38651,0.277302,0.276839,0.0020611,1,0.277069,80809,0,40,dynamic
2025-06-01-10:48:20,unibnOctree,Point,MortonEncoder3D,10000000,neighborsUnibn,Cube,2,10000,random,5,1.62207,0.324413,0.325192,0.00210742,1,0.322578,108267,0,40,dynamic
2025-06-01-10:48:23,unibnOctree,Point,MortonEncoder3D,10000000,neighborsUnibn,Sphere,3,10000,random,5,2.69142,0.538284,0.53721,0.0030733,1,0.533749,179052,0,40,dynamic
2025-06-01-10:48:27,unibnOctree,Point,MortonEncoder3D,10000000,neighborsUnibn,Cube,3,10000,random,5,3.2343,0.64686,0.648462,0.004302,1,0.644584,240046,0,40,dynamic
2025-06-01-10:48:31,pclKD,PCLPointXYZ,MortonEncoder3D,10000000,neighborsPclKD,Sphere,0.5,10000,random,5,0.743938,0.148788,0.148983,0.00131852,1,0.149562,5014,0,40,dynamic
2025-06-01-10:48:34,pclKD,PCLPointXYZ,MortonEncoder3D,10000000,neighborsPclKD,Sphere,1,10000,random,5,3.1332,0.62664,0.627077,0.00521829,1,0.626571,20205,0,40,dynamic
2025-06-01-10:48:51,pclKD,PCLPointXYZ,MortonEncoder3D,10000000,neighborsPclKD,Sphere,2,10000,random,5,13.7348,2.74696,2.74516,0.0225462,1,2.73588,80809,0,40,dynamic
2025-06-01-10:49:30,pclKD,PCLPointXYZ,MortonEncoder3D,10000000,neighborsPclKD,Sphere,3,10000,random,5,32.3949,6.47897,6.47686,0.0492658,1,6.44605,179052,0,40,dynamic
2025-06-01-10:49:35,ptrOct,Point,HilbertEncoder3D,10000000,neighborsPtr,Circle,0.5,10000,random,5,1.86876,0.373753,0.374289,0.0105033,1,0.403264,13532,0,40,dynamic
2025-06-01-10:49:36,ptrOct,Point,HilbertEncoder3D,10000000,neighborsPtr,Sphere,0.5,10000,random,5,0.644801,0.12896,0.129057,0.00141559,1,0.132935,4999,0,40,dynamic
2025-06-01-10:49:38,ptrOct,Point,HilbertEncoder3D,10000000,neighborsPtr,Square,0.5,10000,random,5,1.72145,0.34429,0.344179,0.00288992,1,0.353762,16556,0,40,dynamic
2025-06-01-10:49:39,ptrOct,Point,HilbertEncoder3D,10000000,neighborsPtr,Cube,0.5,10000,random,5,0.601318,0.120264,0.120072,0.000511619,1,0.122294,6660,0,40,dynamic
2025-06-01-10:49:44,ptrOct,Point,HilbertEncoder3D,10000000,neighborsPtr,Circle,1,10000,random,5,4.39391,0.878783,0.880378,0.00424682,1,0.890074,42070,0,40,dynamic
2025-06-01-10:49:47,ptrOct,Point,HilbertEncoder3D,10000000,neighborsPtr,Sphere,1,10000,random,5,2.08655,0.417309,0.416619,0.00224058,1,0.422888,20202,0,40,dynamic
2025-06-01-10:49:52,ptrOct,Point,HilbertEncoder3D,10000000,neighborsPtr,Square,1,10000,random,5,4.30431,0.860862,0.858534,0.00431841,1,0.887592,51917,0,40,dynamic
2025-06-01-10:49:54,ptrOct,Point,HilbertEncoder3D,10000000,neighborsPtr,Cube,1,10000,random,5,2.07869,0.415738,0.415624,0.000663048,1,0.41925,27092,0,40,dynamic
2025-06-01-10:50:09,ptrOct,Point,HilbertEncoder3D,10000000,neighborsPtr,Circle,2,10000,random,5,12.5978,2.51956,2.51758,0.00872546,1,2.54448,134518,0,40,dynamic
2025-06-01-10:50:18,ptrOct,Point,HilbertEncoder3D,10000000,neighborsPtr,Sphere,2,10000,random,5,7.4102,1.48204,1.48561,0.0105642,1,1.52487,81042,0,40,dynamic
2025-06-01-10:50:34,ptrOct,Point,HilbertEncoder3D,10000000,neighborsPtr,Square,2,10000,random,5,12.8989,2.57977,2.56377,0.0407249,1,2.58359,166349,0,40,dynamic
2025-06-01-10:50:44,ptrOct,Point,HilbertEncoder3D,10000000,neighborsPtr,Cube,2,10000,random,5,8.09931,1.61986,1.61944,0.00533249,1,1.63075,108831,0,40,dynamic
2025-06-01-10:51:11,ptrOct,Point,HilbertEncoder3D,10000000,neighborsPtr,Circle,3,10000,random,5,22.535,4.507,4.50897,0.0135384,1,4.53841,268205,0,40,dynamic
2025-06-01-10:51:29,ptrOct,Point,HilbertEncoder3D,10000000,neighborsPtr,Sphere,3,10000,random,5,15.6159,3.12319,3.12756,0.0141895,1,3.13997,179797,0,40,dynamic
2025-06-01-10:51:56,ptrOct,Point,HilbertEncoder3D,10000000,neighborsPtr,Square,3,10000,random,5,22.1757,4.43514,4.46722,0.12227,1,4.65342,331967,0,40,dynamic
2025-06-01-10:52:14,ptrOct,Point,HilbertEncoder3D,10000000,neighborsPtr,Cube,3,10000,random,5,14.4709,2.89418,2.89349,0.00634095,1,2.92456,241699,0,40,dynamic
2025-06-01-10:52:15,linOct,Point,HilbertEncoder3D,10000000,neighbors,Circle,0.5,10000,random,5,0.797962,0.159592,0.160671,0.00150387,1,0.163701,13532,0,40,dynamic
2025-06-01-10:52:15,linOct,Point,HilbertEncoder3D,10000000,neighbors,Sphere,0.5,10000,random,5,0.264419,0.0528838,0.0528923,0.000175753,1,0.053439,4999,0,40,dynamic
2025-06-01-10:52:16,linOct,Point,HilbertEncoder3D,10000000,neighbors,Square,0.5,10000,random,5,0.811358,0.162272,0.161346,0.00214948,1,0.163322,16556,0,40,dynamic
2025-06-01-10:52:17,linOct,Point,HilbertEncoder3D,10000000,neighbors,Cube,0.5,10000,random,5,0.270102,0.0540204,0.0540034,4.62599e-05,1,0.0530822,6660,0,40,dynamic
2025-06-01-10:52:17,linOct,Point,HilbertEncoder3D,10000000,neighborsPrune,Circle,0.5,10000,random,5,0.531499,0.1063,0.105728,0.000814931,1,0.10878,13532,0,40,dynamic
2025-06-01-10:52:17,linOct,Point,HilbertEncoder3D,10000000,neighborsPrune,Sphere,0.5,10000,random,5,0.14638,0.0292759,0.0284102,0.00117305,1,0.0322783,4999,0,40,dynamic
2025-06-01-10:52:18,linOct,Point,HilbertEncoder3D,10000000,neighborsPrune,Square,0.5,10000,random,5,0.559079,0.111816,0.111536,0.000826392,1,0.113071,16556,0,40,dynamic
2025-06-01-10:52:18,linOct,Point,HilbertEncoder3D,10000000,neighborsPrune,Cube,0.5,10000,random,5,0.155784,0.0311569,0.0312349,0.000169874,1,0.0313875,6660,0,40,dynamic
2025-06-01-10:52:19,linOct,Point,HilbertEncoder3D,10000000,neighborsStruct,Circle,0.5,10000,random,5,0.462391,0.0924782,0.0926686,0.000266684,1,0.0933013,13532,0,40,dynamic
2025-06-01-10:52:19,linOct,Point,HilbertEncoder3D,10000000,neighborsStruct,Sphere,0.5,10000,random,5,0.130182,0.0260365,0.0260524,9.55773e-05,1,0.026157,4999,0,40,dynamic
2025-06-01-10:52:19,linOct,Point,HilbertEncoder3D,10000000,neighborsStruct,Square,0.5,10000,random,5,0.466269,0.0932537,0.0931795,0.000558273,1,0.0944404,16556,0,40,dynamic
2025-06-01-10:52:20,linOct,Point,HilbertEncoder3D,10000000,neighborsStruct,Cube,0.5,10000,random,5,0.136563,0.0273126,0.0273424,0.000125768,1,0.0274901,6660,0,40,dynamic
2025-06-01-10:52:22,linOct,Point,HilbertEncoder3D,10000000,neighbors,Circle,1,10000,random,5,2.13085,0.42617,0.426231,0.00194703,1,0.430891,42070,0,40,dynamic
2025-06-01-10:52:23,linOct,Point,HilbertEncoder3D,10000000,neighbors,Sphere,1,10000,random,5,0.927232,0.185446,0.185784,0.00100501,1,0.188675,20202,0,40,dynamic
2025-06-01-10:52:26,linOct,Point,HilbertEncoder3D,10000000,neighbors,Square,1,10000,random,5,2.20687,0.441374,0.442561,0.00312466,1,0.444819,51917,0,40,dynamic
2025-06-01-10:52:27,linOct,Point,HilbertEncoder3D,10000000,neighbors,Cube,1,10000,random,5,0.961872,0.192374,0.19141,0.00209784,1,0.194355,27092,0,40,dynamic
2025-06-01-10:52:28,linOct,Point,HilbertEncoder3D,10000000,neighborsPrune,Circle,1,10000,random,5,1.04616,0.209231,0.209308,0.0012827,1,0.210993,42070,0,40,dynamic
2025-06-01-10:52:29,linOct,Point,HilbertEncoder3D,10000000,neighborsPrune,Sphere,1,10000,random,5,0.356745,0.0713489,0.0711887,0.000396801,1,0.0722429,20202,0,40,dynamic
2025-06-01-10:52:30,linOct,Point,HilbertEncoder3D,10000000,neighborsPrune,Square,1,10000,random,5,1.12567,0.225133,0.225197,0.00148243,1,0.226288,51917,0,40,dynamic
2025-06-01-10:52:31,linOct,Point,HilbertEncoder3D,10000000,neighborsPrune,Cube,1,10000,random,5,0.406659,0.0813317,0.0815748,0.000426605,1,0.0824842,27092,0,40,dynamic
2025-06-01-10:52:32,linOct,Point,HilbertEncoder3D,10000000,neighborsStruct,Circle,1,10000,random,5,0.763731,0.152746,0.152702,0.000594606,1,0.153281,42070,0,40,dynamic
