date,octree,point_type,encoder,npoints,operation,kernel,radius,num_searches,sequential_searches,repeats,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2025-06-01-10:57:46,linOct,Point,MortonEncoder3D,29697591,neighbors,Square,0.05,10000,random,5,0.521873,0.104375,0.104086,0.000791588,1,0.104484,7855,0,40,dynamic
2025-06-01-10:57:46,linOct,Point,MortonEncoder3D,29697591,neighbors,Cube,0.05,10000,random,5,0.180372,0.0360743,0.0359835,0.00024511,1,0.0358885,3264,0,40,dynamic
2025-06-01-10:57:46,linOct,Point,MortonEncoder3D,29697591,neighborsPrune,Circle,0.05,10000,random,5,0.345907,0.0691815,0.0690244,0.000364872,1,0.0693694,6312,0,40,dynamic
2025-06-01-10:57:47,linOct,Point,MortonEncoder3D,29697591,neighborsPrune,Sphere,0.05,10000,random,5,0.0998869,0.0199774,0.0199789,8.38311e-05,1,0.0200159,2065,0,40,dynamic
2025-06-01-10:57:47,linOct,Point,MortonEncoder3D,29697591,neighborsPrune,Square,0.05,10000,random,5,0.365268,0.0730535,0.0729722,0.000417778,1,0.0734618,7855,0,40,dynamic
2025-06-01-10:57:47,linOct,Point,MortonEncoder3D,29697591,neighborsPrune,Cube,0.05,10000,random,5,0.119727,0.0239454,0.0238929,0.000187103,1,0.0238043,3264,0,40,dynamic
2025-06-01-10:57:48,linOct,Point,MortonEncoder3D,29697591,neighborsStruct,Circle,0.05,10000,random,5,0.315498,0.0630995,0.063076,0.000261638,1,0.0635228,6312,0,40,dynamic
2025-06-01-10:57:48,linOct,Point,MortonEncoder3D,29697591,neighborsStruct,Sphere,0.05,10000,random,5,0.0941112,0.0188222,0.018912,0.000121614,1,0.018779,2065,0,40,dynamic
2025-06-01-10:57:48,linOct,Point,MortonEncoder3D,29697591,neighborsStruct,Square,0.05,10000,random,5,0.319658,0.0639315,0.0639336,0.000204072,1,0.0644272,7855,0,40,dynamic
2025-06-01-10:57:48,linOct,Point,MortonEncoder3D,29697591,neighborsStruct,Cube,0.05,10000,random,5,0.108479,0.0216959,0.0217236,0.000139562,1,0.0215519,3264,0,40,dynamic
2025-06-01-10:57:50,linOct,Point,MortonEncoder3D,29697591,neighbors,Circle,0.1,10000,random,5,1.29755,0.25951,0.258108,0.00252974,1,0.257186,20160,0,40,dynamic
2025-06-01-10:57:50,linOct,Point,MortonEncoder3D,29697591,neighbors,Sphere,0.1,10000,random,5,0.569677,0.113935,0.113664,0.000877168,1,0.11242,8553,0,40,dynamic
2025-06-01-10:57:52,linOct,Point,MortonEncoder3D,29697591,neighbors,Square,0.1,10000,random,5,1.33105,0.266209,0.265812,0.00174561,1,0.264792,24724,0,40,dynamic
