date,octree,point_type,encoder,npoints,operation,kernel,radius,num_searches,sequential_searches,repeats,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2025-06-03-00:20:47,pclOct,PCLPointXYZ,NoEncoding,429615314,neighborsPclOct,Sphere,0.05,429615314,sequential,1,6849.23,6849.23,6849.23,0,0,1.17899e-319,14519,0,40,dynamic
2025-06-03-00:47:16,pclOct,PCLPointXYZ,MortonEncoder3D,429615314,neighborsPclOct,Sphere,0.01,429615314,sequential,1,1449.66,1449.66,1449.66,0,0,1.17899e-319,470,0,40,dynamic
2025-06-03-01:26:51,pclOct,PCLPointXYZ,MortonEncoder3D,429615314,neighborsPclOct,Sphere,0.025,429615314,sequential,1,2375.16,2375.16,2375.16,0,0,2.24743e-307,3704,0,40,dynamic
2025-06-03-02:42:51,pclOct,PCLPointXYZ,MortonEncoder3D,429615314,neighborsPclOct,Sphere,0.05,429615314,sequential,1,4559.29,4559.29,4559.29,0,0,2.24743e-307,14519,0,40,dynamic
2025-06-03-03:09:50,pclOct,PCLPointXYZ,HilbertEncoder3D,429615314,neighborsPclOct,Sphere,0.01,429615314,sequential,1,1457.92,1457.92,1457.92,0,0,2.24743e-307,470,0,40,dynamic
2025-06-03-03:49:33,pclOct,PCLPointXYZ,HilbertEncoder3D,429615314,neighborsPclOct,Sphere,0.025,429615314,sequential,1,2383.14,2383.14,2383.14,0,0,2.24743e-307,3704,0,40,dynamic
2025-06-03-05:05:29,pclOct,PCLPointXYZ,HilbertEncoder3D,429615314,neighborsPclOct,Sphere,0.05,429615314,sequential,1,4556.58,4556.58,4556.58,0,0,2.24743e-307,14519,0,40,dynamic
2025-11-05-21:05:35,nanoKD,PointsAoS,HilbertEncoder3D,429615314,neighborsNanoflann,Sphere,0.01,429615314,sequential,1,144.312,144.312,144.312,0,1,140.561,456,0,40,dynamic
2025-11-05-21:23:51,nanoKD,PointsAoS,HilbertEncoder3D,429615314,neighborsNanoflann,Sphere,0.025,429615314,sequential,1,544.78,544.78,544.78,0,1,551.1,3711,0,40,dynamic
2025-11-05-22:29:00,nanoKD,PointsAoS,HilbertEncoder3D,429615314,neighborsNanoflann,Sphere,0.05,429615314,sequential,1,1956.32,1956.32,1956.32,0,1,1953.65,14526,0,40,dynamic
