date,octree,npoints,operation,kernel,radius,num_searches,repeats,accumulated,mean,median,stdev,used_warmup
2024-11-29-11:33:03,linear <Lpoint64> ,17747769,numNeighSearch,Square,0.5,1000,5,0.0200722,0.00401445,0.00385538,0.000837493,1
2024-11-29-11:33:03,linear <Lpoint64> ,17747769,numNeighSearch,Sphere,1,1000,5,0.0132946,0.00265892,0.00268995,0.000589905,1
2024-11-29-11:33:03,linear <Lpoint64> ,17747769,numNeighSearch,Circle,1,1000,5,0.0258386,0.00516772,0.00445131,0.00101725,1
2024-11-29-11:33:03,linear <Lpoint64> ,17747769,numNeighSearch,Cube,1,1000,5,0.0132976,0.00265951,0.00228169,0.00106459,1
2024-11-29-11:33:03,linear <Lpoint64> ,17747769,numNeighSearch,Square,1,1000,5,0.0296332,0.00592664,0.00607037,0.00140019,1
2024-11-29-11:33:03,linear <Lpoint64> ,17747769,numNeighSearch,Sphere,2.5,1000,5,0.0730316,0.0146063,0.0128013,0.00391949,1
2024-11-29-11:33:03,linear <Lpoint64> ,17747769,numNeighSearch,Circle,2.5,1000,5,0.0391763,0.00783526,0.00814831,0.000538066,1
2024-11-29-11:33:03,linear <Lpoint64> ,17747769,numNeighSearch,Cube,2.5,1000,5,0.0212172,0.00424344,0.00409355,0.000473354,1
2024-11-29-11:33:03,linear <Lpoint64> ,17747769,numNeighSearch,Square,2.5,1000,5,0.0429769,0.00859539,0.00830172,0.000842065,1
2024-11-29-11:33:03,linear <Lpoint64> ,17747769,numNeighSearch,Sphere,5,1000,5,0.0497656,0.00995313,0.00994479,0.000699479,1
2024-11-29-11:33:03,linear <Lpoint64> ,17747769,numNeighSearch,Circle,5,1000,5,0.0823113,0.0164623,0.0162527,0.000736192,1
2024-11-29-11:33:03,linear <Lpoint64> ,17747769,numNeighSearch,Cube,5,1000,5,0.0480328,0.00960657,0.00961233,0.000319592,1
2024-11-29-11:33:04,linear <Lpoint64> ,17747769,numNeighSearch,Square,5,1000,5,0.0898378,0.0179676,0.0172306,0.0018301,1
2024-11-29-11:33:04,linear <Lpoint64> ,17747769,numNeighSearch,Sphere,10,1000,5,0.162234,0.0324469,0.0317067,0.00171547,1
2024-11-29-11:33:04,linear <Lpoint64> ,17747769,numNeighSearch,Circle,10,1000,5,0.233673,0.0467345,0.0480429,0.00319832,1
2024-11-29-11:33:04,linear <Lpoint64> ,17747769,numNeighSearch,Cube,10,1000,5,0.18821,0.0376419,0.0376517,0.0012422,1
2024-11-29-11:33:05,linear <Lpoint64> ,17747769,numNeighSearch,Square,10,1000,5,0.254902,0.0509805,0.0507667,0.000942809,1
2024-11-29-11:33:06,pointer <Lpoint64> sorted,17747769,neighSearch,Sphere,0.5,1000,5,0.0961843,0.0192369,0.0197349,0.00182259,1
2024-11-29-11:33:06,pointer <Lpoint64> sorted,17747769,neighSearch,Circle,0.5,1000,5,0.0266429,0.00532857,0.00561186,0.00152642,1
2024-11-29-11:33:06,pointer <Lpoint64> sorted,17747769,neighSearch,Cube,0.5,1000,5,0.0219337,0.00438674,0.0044016,0.000966856,1
2024-11-29-11:33:06,pointer <Lpoint64> sorted,17747769,neighSearch,Square,0.5,1000,5,0.0320174,0.00640348,0.00613911,0.000958204,1
2024-11-29-11:33:06,pointer <Lpoint64> sorted,17747769,neighSearch,Sphere,1,1000,5,0.0319654,0.00639308,0.00650823,0.00100663,1
2024-11-29-11:33:06,pointer <Lpoint64> sorted,17747769,neighSearch,Circle,1,1000,5,0.0308392,0.00616783,0.00597455,0.000705583,1
2024-11-29-11:33:06,pointer <Lpoint64> sorted,17747769,neighSearch,Cube,1,1000,5,0.0282485,0.00564971,0.00658361,0.00186735,1
2024-11-29-11:33:06,pointer <Lpoint64> sorted,17747769,neighSearch,Square,1,1000,5,0.0467823,0.00935646,0.00996731,0.00157612,1
2024-11-29-11:33:06,pointer <Lpoint64> sorted,17747769,neighSearch,Sphere,2.5,1000,5,0.0475617,0.00951234,0.00918027,0.00138184,1
2024-11-29-11:33:06,pointer <Lpoint64> sorted,17747769,neighSearch,Circle,2.5,1000,5,0.0614981,0.0122996,0.0123696,0.000822469,1
2024-11-29-11:33:06,pointer <Lpoint64> sorted,17747769,neighSearch,Cube,2.5,1000,5,0.0431093,0.00862186,0.00824506,0.00228635,1
2024-11-29-11:33:06,pointer <Lpoint64> sorted,17747769,neighSearch,Square,2.5,1000,5,0.0421013,0.00842026,0.00839951,0.000465714,1
2024-11-29-11:33:06,pointer <Lpoint64> sorted,17747769,neighSearch,Sphere,5,1000,5,0.0659797,0.0131959,0.0132152,0.000379717,1
2024-11-29-11:33:06,pointer <Lpoint64> sorted,17747769,neighSearch,Circle,5,1000,5,0.10716,0.021432,0.0206199,0.00190327,1
2024-11-29-11:33:06,pointer <Lpoint64> sorted,17747769,neighSearch,Cube,5,1000,5,0.0716675,0.0143335,0.0144465,0.000792051,1
2024-11-29-11:33:06,pointer <Lpoint64> sorted,17747769,neighSearch,Square,5,1000,5,0.114373,0.0228745,0.0226698,0.00100973,1
2024-11-29-11:33:07,pointer <Lpoint64> sorted,17747769,neighSearch,Sphere,10,1000,5,0.236084,0.0472169,0.0472634,0.00120633,1
2024-11-29-11:33:07,pointer <Lpoint64> sorted,17747769,neighSearch,Circle,10,1000,5,0.334227,0.0668453,0.066335,0.00122968,1
2024-11-29-11:33:07,pointer <Lpoint64> sorted,17747769,neighSearch,Cube,10,1000,5,0.299328,0.0598656,0.0574429,0.0070341,1
2024-11-29-11:33:08,pointer <Lpoint64> sorted,17747769,neighSearch,Square,10,1000,5,0.359019,0.0718039,0.0724067,0.00124513,1
2024-11-29-11:33:08,pointer <Lpoint64> sorted,17747769,numNeighSearch,Sphere,0.5,1000,5,0.0128668,0.00257336,0.00240012,0.00076419,1
2024-11-29-11:33:08,pointer <Lpoint64> sorted,17747769,numNeighSearch,Circle,0.5,1000,5,0.0123787,0.00247574,0.0026971,0.00126677,1
2024-11-29-11:33:08,pointer <Lpoint64> sorted,17747769,numNeighSearch,Cube,0.5,1000,5,0.0150524,0.00301048,0.00235987,0.00143298,1
2024-11-29-11:33:08,pointer <Lpoint64> sorted,17747769,numNeighSearch,Square,0.5,1000,5,0.0100531,0.00201061,0.00155635,0.00117739,1
2024-11-29-11:33:08,pointer <Lpoint64> sorted,17747769,numNeighSearch,Sphere,1,1000,5,0.0142685,0.00285369,0.00227026,0.000980149,1
2024-11-29-11:33:08,pointer <Lpoint64> sorted,17747769,numNeighSearch,Circle,1,1000,5,0.00985576,0.00197115,0.00171377,0.000515773,1
2024-11-29-11:33:08,pointer <Lpoint64> sorted,17747769,numNeighSearch,Cube,1,1000,5,0.0122042,0.00244085,0.00284016,0.000659798,1
2024-11-29-11:33:08,pointer <Lpoint64> sorted,17747769,numNeighSearch,Square,1,1000,5,0.0124529,0.00249058,0.002399,0.000560054,1
2024-11-29-11:33:08,pointer <Lpoint64> sorted,17747769,numNeighSearch,Sphere,2.5,1000,5,0.012604,0.00252079,0.00263691,0.000473118,1
2024-11-29-11:33:08,pointer <Lpoint64> sorted,17747769,numNeighSearch,Circle,2.5,1000,5,0.0161856,0.00323712,0.00342647,0.000428822,1
2024-11-29-11:33:08,pointer <Lpoint64> sorted,17747769,numNeighSearch,Cube,2.5,1000,5,0.0124154,0.00248308,0.00224294,0.00102529,1
2024-11-29-11:33:08,pointer <Lpoint64> sorted,17747769,numNeighSearch,Square,2.5,1000,5,0.0131426,0.00262852,0.00269215,0.000491063,1
2024-11-29-11:33:08,pointer <Lpoint64> sorted,17747769,numNeighSearch,Sphere,5,1000,5,0.0156198,0.00312396,0.00294583,0.000955376,1
2024-11-29-11:33:08,pointer <Lpoint64> sorted,17747769,numNeighSearch,Circle,5,1000,5,0.0173564,0.00347128,0.00352853,0.00047871,1
2024-11-29-11:33:08,pointer <Lpoint64> sorted,17747769,numNeighSearch,Cube,5,1000,5,0.0199717,0.00399435,0.00420774,0.00147512,1
2024-11-29-11:33:08,pointer <Lpoint64> sorted,17747769,numNeighSearch,Square,5,1000,5,0.0284245,0.00568491,0.00562846,0.00175525,1
2024-11-29-11:33:08,pointer <Lpoint64> sorted,17747769,numNeighSearch,Sphere,10,1000,5,0.0398902,0.00797805,0.00781809,0.000583323,1
2024-11-29-11:33:08,pointer <Lpoint64> sorted,17747769,numNeighSearch,Circle,10,1000,5,0.0424373,0.00848747,0.00834124,0.00114781,1
2024-11-29-11:33:08,pointer <Lpoint64> sorted,17747769,numNeighSearch,Cube,10,1000,5,0.0346453,0.00692906,0.00710531,0.000448864,1
2024-11-29-11:33:08,pointer <Lpoint64> sorted,17747769,numNeighSearch,Square,10,1000,5,0.0367216,0.00734433,0.00740972,0.000276475,1
