date,octree,point_type,encoder,npoints,operation,kernel,radius,num_searches,sequential_searches,repeats,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2025-05-28-20:57:14,pclKD,PCLPointXYZ,NoEncoding,29697591,neighborsPclKD,Sphere,0.01,29697591,sequential,1,12.7969,12.7969,12.7969,0,0,-5.48746e+303,70,0,40,dynamic
2025-05-28-21:00:07,pclKD,PCLPointXYZ,NoEncoding,29697591,neighborsPclKD,Sphere,0.05,29697591,sequential,1,173.066,173.066,173.066,0,0,-5.48746e+303,2047,0,40,dynamic
2025-05-28-21:12:55,pclKD,PCLPointXYZ,NoEncoding,29697591,neighborsPclKD,Sphere,0.1,29697591,sequential,1,767.565,767.565,767.565,0,0,-5.48746e+303,8616,0,40,dynamic
2025-05-28-21:13:11,ptrOct,Point,MortonEncoder3D,29697591,neighborsPtr,Sphere,0.01,29697591,sequential,1,5.66571,5.66571,5.66571,0,0,6.92331e-310,69,0,40,dynamic
2025-05-28-21:13:17,ptrOct,Point,MortonEncoder3D,29697591,neighborsPtr,Cube,0.01,29697591,sequential,1,5.87971,5.87971,5.87971,0,0,6.92331e-310,76,0,40,dynamic
2025-05-28-21:13:40,ptrOct,Point,MortonEncoder3D,29697591,neighborsPtr,Sphere,0.05,29697591,sequential,1,23.2963,23.2963,23.2963,0,0,6.92331e-310,2048,0,40,dynamic
2025-05-28-21:14:05,ptrOct,Point,MortonEncoder3D,29697591,neighborsPtr,Cube,0.05,29697591,sequential,1,25.0612,25.0612,25.0612,0,0,6.92331e-310,3249,0,40,dynamic
2025-05-28-21:15:25,ptrOct,Point,MortonEncoder3D,29697591,neighborsPtr,Sphere,0.1,29697591,sequential,1,79.9353,79.9353,79.9353,0,0,6.92331e-310,8617,0,40,dynamic
2025-05-28-21:17:07,ptrOct,Point,MortonEncoder3D,29697591,neighborsPtr,Cube,0.1,29697591,sequential,1,101.924,101.924,101.924,0,0,6.92331e-310,12822,0,40,dynamic
2025-05-28-21:17:14,linOct,Point,MortonEncoder3D,29697591,neighbors,Sphere,0.01,29697591,sequential,1,5.46404,5.46404,5.46404,0,0,0,69,0,40,dynamic
2025-05-28-21:17:20,linOct,Point,MortonEncoder3D,29697591,neighbors,Cube,0.01,29697591,sequential,1,5.64309,5.64309,5.64309,0,0,5.92879e-323,76,0,40,dynamic
2025-05-28-21:17:25,linOct,Point,MortonEncoder3D,29697591,neighborsPtr,Sphere,0.01,29697591,sequential,1,5.44109,5.44109,5.44109,0,0,4.94066e-323,69,0,40,dynamic
