date,octree,point_type,encoder,npoints,operation,kernel,radius,num_searches,sequential_searches,repeats,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2025-06-01-11:42:58,linOct,Point,MortonEncoder3D,429615314,neighbors,Cube,0.01,10000,random,5,0.0802686,0.0160537,0.0160146,0.000111886,1,0.0162814,500,0,40,dynamic
2025-06-01-11:43:02,linOct,Point,MortonEncoder3D,429615314,neighborsPrune,Circle,0.01,10000,random,5,2.71795,0.543591,0.548099,0.00653763,1,0.549518,25239,0,40,dynamic
2025-06-01-11:43:02,linOct,Point,MortonEncoder3D,429615314,neighborsPrune,Sphere,0.01,10000,random,5,0.0451727,0.00903453,0.00904723,7.87151e-05,1,0.009363,453,0,40,dynamic
2025-06-01-11:43:05,linOct,Point,MortonEncoder3D,429615314,neighborsPrune,Square,0.01,10000,random,5,2.78022,0.556045,0.557123,0.00681511,1,0.559151,28010,0,40,dynamic
2025-06-01-11:43:05,linOct,Point,MortonEncoder3D,429615314,neighborsPrune,Cube,0.01,10000,random,5,0.0669657,0.0133931,0.0134263,5.90436e-05,1,0.0137918,500,0,40,dynamic
2025-06-01-11:43:08,linOct,Point,MortonEncoder3D,429615314,neighborsStruct,Circle,0.01,10000,random,5,2.26515,0.45303,0.454866,0.00485017,1,0.458649,25239,0,40,dynamic
2025-06-01-11:43:08,linOct,Point,MortonEncoder3D,429615314,neighborsStruct,Sphere,0.01,10000,random,5,0.0449551,0.00899101,0.00901421,3.66965e-05,1,0.00903156,453,0,40,dynamic
2025-06-01-11:43:11,linOct,Point,MortonEncoder3D,429615314,neighborsStruct,Square,0.01,10000,random,5,2.25798,0.451596,0.45284,0.00480443,1,0.453103,28010,0,40,dynamic
2025-06-01-11:43:11,linOct,Point,MortonEncoder3D,429615314,neighborsStruct,Cube,0.01,10000,random,5,0.0659556,0.0131911,0.0131938,9.89133e-05,1,0.0132088,500,0,40,dynamic
2025-06-01-11:43:38,linOct,Point,MortonEncoder3D,429615314,neighbors,Circle,0.05,10000,random,5,22.538,4.5076,4.52142,0.09172,1,4.45326,285771,0,40,dynamic
2025-06-01-11:43:39,linOct,Point,MortonEncoder3D,429615314,neighbors,Sphere,0.05,10000,random,5,1.09791,0.219582,0.21975,0.000896439,1,0.220202,14461,0,40,dynamic
2025-06-01-11:44:07,linOct,Point,MortonEncoder3D,429615314,neighbors,Square,0.05,10000,random,5,23.0863,4.61726,4.62493,0.0665976,1,4.54276,323961,0,40,dynamic
2025-06-01-11:44:08,linOct,Point,MortonEncoder3D,429615314,neighbors,Cube,0.05,10000,random,5,1.16646,0.233293,0.233394,0.0017921,1,0.232843,21326,0,40,dynamic
2025-06-01-11:44:20,linOct,Point,MortonEncoder3D,429615314,neighborsPrune,Circle,0.05,10000,random,5,10.3791,2.07583,2.07064,0.0307187,1,2.06468,285771,0,40,dynamic
2025-06-01-11:44:21,linOct,Point,MortonEncoder3D,429615314,neighborsPrune,Sphere,0.05,10000,random,5,0.286733,0.0573466,0.0573815,0.000278277,1,0.0580367,14461,0,40,dynamic
