date,octree,point_type,encoder,npoints,operation,kernel,radius,num_searches,sequential_searches,repeats,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2025-06-01-10:35:26,ptrOct,Point,HilbertEncoder3D,10000000,neighborsPtr,Circle,2,10000,random,5,3.76051,0.752102,0.755242,0.00652469,1,0.761777,45183,0,40,dynamic
2025-06-01-10:35:30,ptrOct,Point,HilbertEncoder3D,10000000,neighborsPtr,Sphere,2,10000,random,5,2.78115,0.556229,0.555427,0.00340802,1,0.564051,32827,0,40,dynamic
2025-06-01-10:35:34,ptrOct,Point,HilbertEncoder3D,10000000,neighborsPtr,Square,2,10000,random,5,3.74099,0.748198,0.749633,0.00465088,1,0.747108,55765,0,40,dynamic
2025-06-01-10:35:37,ptrOct,Point,HilbertEncoder3D,10000000,neighborsPtr,Cube,2,10000,random,5,2.80929,0.561857,0.563295,0.0036752,1,0.566817,43695,0,40,dynamic
2025-06-01-10:35:46,ptrOct,Point,HilbertEncoder3D,10000000,neighborsPtr,Circle,3,10000,random,5,6.9125,1.3825,1.38469,0.00556446,1,1.38796,89398,0,40,dynamic
2025-06-01-10:35:53,ptrOct,Point,HilbertEncoder3D,10000000,neighborsPtr,Sphere,3,10000,random,5,5.74865,1.14973,1.15208,0.00569245,1,1.15813,71947,0,40,dynamic
2025-06-01-10:36:01,ptrOct,Point,HilbertEncoder3D,10000000,neighborsPtr,Square,3,10000,random,5,7.07321,1.41464,1.41548,0.00520342,1,1.40991,111210,0,40,dynamic
2025-06-01-10:36:08,ptrOct,Point,HilbertEncoder3D,10000000,neighborsPtr,Cube,3,10000,random,5,5.91863,1.18373,1.18506,0.00434928,1,1.18864,95296,0,40,dynamic
2025-06-01-10:36:09,linOct,Point,HilbertEncoder3D,10000000,neighbors,Circle,0.5,10000,random,5,0.336128,0.0672257,0.0672496,0.000222846,1,0.0674436,5148,0,40,dynamic
2025-06-01-10:36:09,linOct,Point,HilbertEncoder3D,10000000,neighbors,Sphere,0.5,10000,random,5,0.134343,0.0268687,0.0269148,0.000106126,1,0.0280907,2063,0,40,dynamic
2025-06-01-10:36:09,linOct,Point,HilbertEncoder3D,10000000,neighbors,Square,0.5,10000,random,5,0.331638,0.0663277,0.0664406,0.000569547,1,0.0649539,6241,0,40,dynamic
2025-06-01-10:36:10,linOct,Point,HilbertEncoder3D,10000000,neighbors,Cube,0.5,10000,random,5,0.134494,0.0268988,0.0268975,0.000126937,1,0.0272073,2761,0,40,dynamic
2025-06-01-10:36:10,linOct,Point,HilbertEncoder3D,10000000,neighborsPrune,Circle,0.5,10000,random,5,0.262896,0.0525793,0.0527302,0.000492014,1,0.0519564,5148,0,40,dynamic
2025-06-01-10:36:10,linOct,Point,HilbertEncoder3D,10000000,neighborsPrune,Sphere,0.5,10000,random,5,0.0913489,0.0182698,0.0182902,6.73681e-05,1,0.0183699,2063,0,40,dynamic
2025-06-01-10:36:10,linOct,Point,HilbertEncoder3D,10000000,neighborsPrune,Square,0.5,10000,random,5,0.267859,0.0535719,0.0536741,0.000509425,1,0.0527772,6241,0,40,dynamic
2025-06-01-10:36:10,linOct,Point,HilbertEncoder3D,10000000,neighborsPrune,Cube,0.5,10000,random,5,0.0983502,0.01967,0.0196892,0.000110592,1,0.0199439,2761,0,40,dynamic
2025-06-01-10:36:11,linOct,Point,HilbertEncoder3D,10000000,neighborsStruct,Circle,0.5,10000,random,5,0.250312,0.0500623,0.0503133,0.00060259,1,0.0489295,5148,0,40,dynamic
2025-06-01-10:36:11,linOct,Point,HilbertEncoder3D,10000000,neighborsStruct,Sphere,0.5,10000,random,5,0.088872,0.0177744,0.01778,5.77888e-05,1,0.0178181,2063,0,40,dynamic
