date,octree,point_type,encoder,npoints,operation,kernel,radius,num_searches,sequential_searches,repeats,accumulated,mean,median,stdev,used_warmup,warmup_time,avg_result_size,tolerance_percentage,openmp_threads,openmp_schedule
2025-06-01-12:57:31,pclKD,PCLPointXYZ,NoEncoding,721810646,neighborsPclKD,Sphere,0.2,10000,random,5,0.728033,0.145607,0.144053,0.00816634,1,0.137746,4155,0,40,dynamic
2025-06-01-13:02:40,ptrOct,Point,MortonEncoder3D,721810646,neighborsPtr,Circle,0.01,10000,random,5,0.668072,0.133614,0.133778,0.000885493,1,0.150762,212,0,40,dynamic
2025-06-01-13:02:40,ptrOct,Point,MortonEncoder3D,721810646,neighborsPtr,Sphere,0.01,10000,random,5,0.0200288,0.00400575,0.00400924,2.69143e-05,1,0.00418159,7,0,40,dynamic
2025-06-01-13:02:41,ptrOct,Point,MortonEncoder3D,721810646,neighborsPtr,Square,0.01,10000,random,5,0.676178,0.135236,0.135483,0.000439644,1,0.135446,257,0,40,dynamic
2025-06-01-13:02:41,ptrOct,Point,MortonEncoder3D,721810646,neighborsPtr,Cube,0.01,10000,random,5,0.0200405,0.0040081,0.00400553,3.03614e-05,1,0.00411421,11,0,40,dynamic
2025-06-01-13:02:43,ptrOct,Point,MortonEncoder3D,721810646,neighborsPtr,Circle,0.05,10000,random,5,1.23268,0.246537,0.244362,0.00307801,1,0.240764,3184,0,40,dynamic
2025-06-01-13:02:43,ptrOct,Point,MortonEncoder3D,721810646,neighborsPtr,Sphere,0.05,10000,random,5,0.0643519,0.0128704,0.0126955,0.000419778,1,0.0127623,193,0,40,dynamic
2025-06-01-13:02:44,ptrOct,Point,MortonEncoder3D,721810646,neighborsPtr,Square,0.05,10000,random,5,1.25036,0.250071,0.248877,0.00244245,1,0.247925,3840,0,40,dynamic
2025-06-01-13:02:44,ptrOct,Point,MortonEncoder3D,721810646,neighborsPtr,Cube,0.05,10000,random,5,0.0653603,0.0130721,0.0127522,0.000487355,1,0.0128514,276,0,40,dynamic
2025-06-01-13:02:47,ptrOct,Point,MortonEncoder3D,721810646,neighborsPtr,Circle,0.1,10000,random,5,2.05579,0.411158,0.410114,0.00323449,1,0.4062,9307,0,40,dynamic
2025-06-01-13:02:47,ptrOct,Point,MortonEncoder3D,721810646,neighborsPtr,Sphere,0.1,10000,random,5,0.154302,0.0308605,0.0303011,0.00134215,1,0.0299811,768,0,40,dynamic
2025-06-01-13:02:50,ptrOct,Point,MortonEncoder3D,721810646,neighborsPtr,Square,0.1,10000,random,5,2.09135,0.418271,0.417454,0.00392399,1,0.412564,11141,0,40,dynamic
2025-06-01-13:02:50,ptrOct,Point,MortonEncoder3D,721810646,neighborsPtr,Cube,0.1,10000,random,5,0.155073,0.0310147,0.0308254,0.000929153,1,0.0303696,1079,0,40,dynamic
2025-06-01-13:02:54,ptrOct,Point,MortonEncoder3D,721810646,neighborsPtr,Circle,0.2,10000,random,5,3.96551,0.793102,0.790637,0.00844125,1,0.786539,26055,0,40,dynamic
2025-06-01-13:02:55,ptrOct,Point,MortonEncoder3D,721810646,neighborsPtr,Sphere,0.2,10000,random,5,0.427599,0.0855197,0.0843732,0.00234703,1,0.0840083,2963,0,40,dynamic
2025-06-01-13:03:00,ptrOct,Point,MortonEncoder3D,721810646,neighborsPtr,Square,0.2,10000,random,5,4.03539,0.807078,0.803949,0.00788563,1,0.800178,30956,0,40,dynamic
2025-06-01-13:03:00,ptrOct,Point,MortonEncoder3D,721810646,neighborsPtr,Cube,0.2,10000,random,5,0.436505,0.0873009,0.0860933,0.00301925,1,0.0851936,4052,0,40,dynamic
2025-06-01-13:03:22,linOct,Point,MortonEncoder3D,721810646,neighbors,Circle,0.01,10000,random,5,0.44013,0.0880259,0.0875722,0.0024941,1,0.0939325,212,0,40,dynamic
2025-06-01-13:03:22,linOct,Point,MortonEncoder3D,721810646,neighbors,Sphere,0.01,10000,random,5,0.0108672,0.00217343,0.00217787,2.01414e-05,1,0.00225218,7,0,40,dynamic
2025-06-01-13:03:22,linOct,Point,MortonEncoder3D,721810646,neighbors,Square,0.01,10000,random,5,0.42943,0.085886,0.0856077,0.000677385,1,0.0857313,257,0,40,dynamic
2025-06-01-13:03:22,linOct,Point,MortonEncoder3D,721810646,neighbors,Cube,0.01,10000,random,5,0.0113389,0.00226778,0.00226093,3.13937e-05,1,0.00229503,11,0,40,dynamic
2025-06-01-13:03:23,linOct,Point,MortonEncoder3D,721810646,neighborsPrune,Circle,0.01,10000,random,5,0.412647,0.0825294,0.0826753,0.000635368,1,0.0823533,212,0,40,dynamic
2025-06-01-13:03:23,linOct,Point,MortonEncoder3D,721810646,neighborsPrune,Sphere,0.01,10000,random,5,0.0105754,0.00211508,0.00211704,1.2695e-05,1,0.00219025,7,0,40,dynamic
2025-06-01-13:03:23,linOct,Point,MortonEncoder3D,721810646,neighborsPrune,Square,0.01,10000,random,5,0.421521,0.0843042,0.0842657,0.00025203,1,0.0844901,257,0,40,dynamic
2025-06-01-13:03:23,linOct,Point,MortonEncoder3D,721810646,neighborsPrune,Cube,0.01,10000,random,5,0.0108899,0.00217798,0.00217941,1.58858e-05,1,0.00224918,11,0,40,dynamic
2025-06-01-13:03:24,linOct,Point,MortonEncoder3D,721810646,neighborsStruct,Circle,0.01,10000,random,5,0.412065,0.082413,0.0824372,0.00036424,1,0.0825354,212,0,40,dynamic
2025-06-01-13:03:24,linOct,Point,MortonEncoder3D,721810646,neighborsStruct,Sphere,0.01,10000,random,5,0.0111821,0.00223643,0.00222931,1.30048e-05,1,0.00231979,7,0,40,dynamic
2025-06-01-13:03:24,linOct,Point,MortonEncoder3D,721810646,neighborsStruct,Square,0.01,10000,random,5,0.415597,0.0831194,0.0831986,0.000404152,1,0.0827887,257,0,40,dynamic
2025-06-01-13:03:24,linOct,Point,MortonEncoder3D,721810646,neighborsStruct,Cube,0.01,10000,random,5,0.0114736,0.00229473,0.00229631,2.33647e-05,1,0.00237722,11,0,40,dynamic
2025-06-01-13:03:25,linOct,Point,MortonEncoder3D,721810646,neighbors,Circle,0.05,10000,random,5,0.834865,0.166973,0.167673,0.0014282,1,0.164954,3184,0,40,dynamic
2025-06-01-13:03:25,linOct,Point,MortonEncoder3D,721810646,neighbors,Sphere,0.05,10000,random,5,0.0395351,0.00790702,0.00781086,0.000207311,1,0.00780848,193,0,40,dynamic
2025-06-01-13:03:26,linOct,Point,MortonEncoder3D,721810646,neighbors,Square,0.05,10000,random,5,0.839711,0.167942,0.167295,0.00182765,1,0.165536,3840,0,40,dynamic
2025-06-01-13:03:26,linOct,Point,MortonEncoder3D,721810646,neighbors,Cube,0.05,10000,random,5,0.0444804,0.00889607,0.00822958,0.00132082,1,0.00796565,276,0,40,dynamic
2025-06-01-13:03:27,linOct,Point,MortonEncoder3D,721810646,neighborsPrune,Circle,0.05,10000,random,5,0.757571,0.151514,0.151942,0.00162322,1,0.152448,3184,0,40,dynamic
2025-06-01-13:03:27,linOct,Point,MortonEncoder3D,721810646,neighborsPrune,Sphere,0.05,10000,random,5,0.0329968,0.00659935,0.00653072,0.000117172,1,0.00657012,193,0,40,dynamic
2025-06-01-13:03:28,linOct,Point,MortonEncoder3D,721810646,neighborsPrune,Square,0.05,10000,random,5,0.785677,0.157135,0.156523,0.00113249,1,0.156262,3840,0,40,dynamic
2025-06-01-13:03:28,linOct,Point,MortonEncoder3D,721810646,neighborsPrune,Cube,0.05,10000,random,5,0.0361129,0.00722259,0.00720268,8.64079e-05,1,0.00715295,276,0,40,dynamic
2025-06-01-13:03:29,linOct,Point,MortonEncoder3D,721810646,neighborsStruct,Circle,0.05,10000,random,5,0.736649,0.14733,0.147014,0.00148418,1,0.146698,3184,0,40,dynamic
2025-06-01-13:03:29,linOct,Point,MortonEncoder3D,721810646,neighborsStruct,Sphere,0.05,10000,random,5,0.0329696,0.00659391,0.00658258,5.36724e-05,1,0.00660574,193,0,40,dynamic
2025-06-01-13:03:30,linOct,Point,MortonEncoder3D,721810646,neighborsStruct,Square,0.05,10000,random,5,0.747314,0.149463,0.1496,0.000804084,1,0.14978,3840,0,40,dynamic
2025-06-01-13:03:30,linOct,Point,MortonEncoder3D,721810646,neighborsStruct,Cube,0.05,10000,random,5,0.0354326,0.00708652,0.00707601,9.34592e-05,1,0.00714019,276,0,40,dynamic
2025-06-01-13:03:32,linOct,Point,MortonEncoder3D,721810646,neighbors,Circle,0.1,10000,random,5,1.44157,0.288314,0.288442,0.00281956,1,0.283094,9307,0,40,dynamic
2025-06-01-13:03:32,linOct,Point,MortonEncoder3D,721810646,neighbors,Sphere,0.1,10000,random,5,0.0999841,0.0199968,0.0197263,0.000742885,1,0.0196863,768,0,40,dynamic
2025-06-01-13:03:34,linOct,Point,MortonEncoder3D,721810646,neighbors,Square,0.1,10000,random,5,1.45386,0.290772,0.289169,0.00247684,1,0.288989,11141,0,40,dynamic
2025-06-01-13:03:34,linOct,Point,MortonEncoder3D,721810646,neighbors,Cube,0.1,10000,random,5,0.102352,0.0204705,0.020238,0.000738726,1,0.0197112,1079,0,40,dynamic
2025-06-01-13:03:35,linOct,Point,MortonEncoder3D,721810646,neighborsPrune,Circle,0.1,10000,random,5,1.18786,0.237573,0.237111,0.0015508,1,0.23615,9307,0,40,dynamic
2025-06-01-13:03:35,linOct,Point,MortonEncoder3D,721810646,neighborsPrune,Sphere,0.1,10000,random,5,0.0695451,0.013909,0.0138179,0.000315507,1,0.013741,768,0,40,dynamic
2025-06-01-13:03:37,linOct,Point,MortonEncoder3D,721810646,neighborsPrune,Square,0.1,10000,random,5,1.23944,0.247887,0.248373,0.00178833,1,0.246426,11141,0,40,dynamic
2025-06-01-13:03:37,linOct,Point,MortonEncoder3D,721810646,neighborsPrune,Cube,0.1,10000,random,5,0.0753435,0.0150687,0.0150696,0.000182826,1,0.0150475,1079,0,40,dynamic
2025-06-01-13:03:38,linOct,Point,MortonEncoder3D,721810646,neighborsStruct,Circle,0.1,10000,random,5,1.11687,0.223374,0.222648,0.00125821,1,0.221116,9307,0,40,dynamic
2025-06-01-13:03:38,linOct,Point,MortonEncoder3D,721810646,neighborsStruct,Sphere,0.1,10000,random,5,0.0678025,0.0135605,0.0135415,0.00013203,1,0.0134477,768,0,40,dynamic
2025-06-01-13:03:40,linOct,Point,MortonEncoder3D,721810646,neighborsStruct,Square,0.1,10000,random,5,1.13474,0.226947,0.226841,0.000531682,1,0.22599,11141,0,40,dynamic
2025-06-01-13:03:40,linOct,Point,MortonEncoder3D,721810646,neighborsStruct,Cube,0.1,10000,random,5,0.0723492,0.0144698,0.0144676,7.81395e-05,1,0.0144702,1079,0,40,dynamic
2025-06-01-13:03:43,linOct,Point,MortonEncoder3D,721810646,neighbors,Circle,0.2,10000,random,5,2.83601,0.567202,0.565065,0.00937189,1,0.564398,26055,0,40,dynamic
2025-06-01-13:03:43,linOct,Point,MortonEncoder3D,721810646,neighbors,Sphere,0.2,10000,random,5,0.284409,0.0568819,0.0564083,0.00168408,1,0.0558679,2963,0,40,dynamic
2025-06-01-13:03:47,linOct,Point,MortonEncoder3D,721810646,neighbors,Square,0.2,10000,random,5,2.8747,0.574939,0.575455,0.00572691,1,0.570793,30956,0,40,dynamic
2025-06-01-13:03:47,linOct,Point,MortonEncoder3D,721810646,neighbors,Cube,0.2,10000,random,5,0.287714,0.0575428,0.0572291,0.000932415,1,0.0565848,4052,0,40,dynamic
2025-06-01-13:03:50,linOct,Point,MortonEncoder3D,721810646,neighborsPrune,Circle,0.2,10000,random,5,2.00266,0.400531,0.399404,0.0031816,1,0.398997,26055,0,40,dynamic
2025-06-01-13:03:50,linOct,Point,MortonEncoder3D,721810646,neighborsPrune,Sphere,0.2,10000,random,5,0.151476,0.0302952,0.0301276,0.000312643,1,0.0301295,2963,0,40,dynamic
2025-06-01-13:03:52,linOct,Point,MortonEncoder3D,721810646,neighborsPrune,Square,0.2,10000,random,5,2.09386,0.418773,0.419858,0.00275638,1,0.418144,30956,0,40,dynamic
2025-06-01-13:03:53,linOct,Point,MortonEncoder3D,721810646,neighborsPrune,Cube,0.2,10000,random,5,0.166238,0.0332476,0.0330932,0.000377347,1,0.0331697,4052,0,40,dynamic
2025-06-01-13:03:55,linOct,Point,MortonEncoder3D,721810646,neighborsStruct,Circle,0.2,10000,random,5,1.78524,0.357047,0.35698,0.00164098,1,0.357569,26055,0,40,dynamic
2025-06-01-13:03:55,linOct,Point,MortonEncoder3D,721810646,neighborsStruct,Sphere,0.2,10000,random,5,0.144729,0.0289459,0.0289883,0.000159363,1,0.0286612,2963,0,40,dynamic
2025-06-01-13:03:57,linOct,Point,MortonEncoder3D,721810646,neighborsStruct,Square,0.2,10000,random,5,1.79928,0.359856,0.359482,0.00124584,1,0.358369,30956,0,40,dynamic
2025-06-01-13:03:57,linOct,Point,MortonEncoder3D,721810646,neighborsStruct,Cube,0.2,10000,random,5,0.153423,0.0306846,0.0307448,0.00019236,1,0.0306068,4052,0,40,dynamic
2025-06-01-13:05:13,unibnOctree,Point,MortonEncoder3D,721810646,neighborsUnibn,Sphere,0.01,10000,random,5,0.0166638,0.00333276,0.00331668,6.05137e-05,1,0.00354073,7,0,40,dynamic
2025-06-01-13:05:13,unibnOctree,Point,MortonEncoder3D,721810646,neighborsUnibn,Cube,0.01,10000,random,5,0.0174841,0.00349683,0.00348865,1.80133e-05,1,0.00345681,11,0,40,dynamic
2025-06-01-13:05:13,unibnOctree,Point,MortonEncoder3D,721810646,neighborsUnibn,Sphere,0.05,10000,random,5,0.044802,0.00896041,0.00892352,9.84358e-05,1,0.00879516,193,0,40,dynamic
2025-06-01-13:05:13,unibnOctree,Point,MortonEncoder3D,721810646,neighborsUnibn,Cube,0.05,10000,random,5,0.0487141,0.00974281,0.00973648,0.000113848,1,0.00971031,276,0,40,dynamic
2025-06-01-13:05:13,unibnOctree,Point,MortonEncoder3D,721810646,neighborsUnibn,Sphere,0.1,10000,random,5,0.089489,0.0178978,0.0177959,0.000254388,1,0.0176066,768,0,40,dynamic
2025-06-01-13:05:13,unibnOctree,Point,MortonEncoder3D,721810646,neighborsUnibn,Cube,0.1,10000,random,5,0.098447,0.0196894,0.0196296,0.000219244,1,0.0194232,1079,0,40,dynamic
2025-06-01-13:05:14,unibnOctree,Point,MortonEncoder3D,721810646,neighborsUnibn,Sphere,0.2,10000,random,5,0.194355,0.038871,0.0387681,0.000323354,1,0.0379713,2963,0,40,dynamic
2025-06-01-13:05:14,unibnOctree,Point,MortonEncoder3D,721810646,neighborsUnibn,Cube,0.2,10000,random,5,0.21488,0.0429759,0.0431868,0.000369577,1,0.0422954,4052,0,40,dynamic
2025-06-01-13:09:43,pclKD,PCLPointXYZ,MortonEncoder3D,721810646,neighborsPclKD,Sphere,0.01,10000,random,5,0.0655515,0.0131103,0.0129468,0.000617885,1,0.0148661,165,0,40,dynamic
2025-06-01-13:09:43,pclKD,PCLPointXYZ,MortonEncoder3D,721810646,neighborsPclKD,Sphere,0.05,10000,random,5,0.0996748,0.019935,0.0204972,0.00117844,1,0.0208858,482,0,40,dynamic
