date,octree,npoints,operation,kernel,radius,num_searches,repeats,accumulated,mean,median,stdev,used_warmup
2024-11-29-10:59:03,linear <Lpoint64> ,10000000,numNeighSearch,Cube,1,1000,5,0.0819528,0.0163906,0.0163931,0.00049452,1
2024-11-29-10:59:03,linear <Lpoint64> ,10000000,numNeighSearch,Square,1,1000,5,0.12878,0.0257561,0.0258421,0.00219299,1
2024-11-29-10:59:03,linear <Lpoint64> ,10000000,numNeighSearch,Sphere,2.5,1000,5,0.348731,0.0697462,0.0689447,0.00214956,1
2024-11-29-10:59:04,linear <Lpoint64> ,10000000,numNeighSearch,Circle,2.5,1000,5,0.41902,0.083804,0.0840037,0.00116717,1
2024-11-29-10:59:04,linear <Lpoint64> ,10000000,numNeighSearch,Cube,2.5,1000,5,0.360748,0.0721495,0.0720218,0.000813865,1
2024-11-29-10:59:05,linear <Lpoint64> ,10000000,numNeighSearch,Square,2.5,1000,5,0.419579,0.0839157,0.0843293,0.00111848,1
2024-11-29-10:59:06,linear <Lpoint64> ,10000000,numNeighSearch,Sphere,5,1000,5,1.18546,0.237093,0.237326,0.00419891,1
2024-11-29-10:59:08,linear <Lpoint64> ,10000000,numNeighSearch,Circle,5,1000,5,1.29918,0.259837,0.259967,0.00354954,1
2024-11-29-10:59:09,linear <Lpoint64> ,10000000,numNeighSearch,Cube,5,1000,5,1.23319,0.246638,0.246867,0.00171092,1
2024-11-29-10:59:11,linear <Lpoint64> ,10000000,numNeighSearch,Square,5,1000,5,1.32568,0.265136,0.264708,0.00195506,1
2024-11-29-10:59:18,linear <Lpoint64> ,10000000,numNeighSearch,Sphere,10,1000,5,7.03631,1.40726,0.820958,1.16623,1
2024-11-29-10:59:23,linear <Lpoint64> ,10000000,numNeighSearch,Circle,10,1000,5,4.09866,0.819732,0.820128,0.00184804,1
2024-11-29-10:59:28,linear <Lpoint64> ,10000000,numNeighSearch,Cube,10,1000,5,4.23043,0.846086,0.836112,0.0179587,1
2024-11-29-10:59:33,linear <Lpoint64> ,10000000,numNeighSearch,Square,10,1000,5,4.11846,0.823692,0.822478,0.00737065,1
2024-11-29-10:59:34,pointer <Lpoint64> sorted,10000000,neighSearch,Sphere,0.5,1000,5,0.0505256,0.0101051,0.0102879,0.00112834,1
2024-11-29-10:59:34,pointer <Lpoint64> sorted,10000000,neighSearch,Circle,0.5,1000,5,0.0714315,0.0142863,0.0143795,0.000493131,1
2024-11-29-10:59:34,pointer <Lpoint64> sorted,10000000,neighSearch,Cube,0.5,1000,5,0.0439015,0.00878031,0.00823945,0.000891452,1
2024-11-29-10:59:34,pointer <Lpoint64> sorted,10000000,neighSearch,Square,0.5,1000,5,0.0814709,0.0162942,0.0164084,0.000635284,1
2024-11-29-10:59:34,pointer <Lpoint64> sorted,10000000,neighSearch,Sphere,1,1000,5,0.110005,0.022001,0.0223061,0.00147788,1
2024-11-29-10:59:35,pointer <Lpoint64> sorted,10000000,neighSearch,Circle,1,1000,5,0.18044,0.0360879,0.0361218,0.000865548,1
2024-11-29-10:59:35,pointer <Lpoint64> sorted,10000000,neighSearch,Cube,1,1000,5,0.128033,0.0256066,0.0249624,0.00157025,1
2024-11-29-10:59:35,pointer <Lpoint64> sorted,10000000,neighSearch,Square,1,1000,5,0.192025,0.038405,0.0380477,0.00114755,1
2024-11-29-10:59:36,pointer <Lpoint64> sorted,10000000,neighSearch,Sphere,2.5,1000,5,0.612461,0.122492,0.123192,0.0024726,1
2024-11-29-10:59:37,pointer <Lpoint64> sorted,10000000,neighSearch,Circle,2.5,1000,5,0.742549,0.14851,0.148215,0.00148028,1
2024-11-29-10:59:37,pointer <Lpoint64> sorted,10000000,neighSearch,Cube,2.5,1000,5,0.678048,0.13561,0.134586,0.00320066,1
2024-11-29-10:59:38,pointer <Lpoint64> sorted,10000000,neighSearch,Square,2.5,1000,5,0.787403,0.157481,0.157313,0.00127586,1
2024-11-29-10:59:41,pointer <Lpoint64> sorted,10000000,neighSearch,Sphere,5,1000,5,2.28722,0.457445,0.457233,0.00171939,1
2024-11-29-10:59:44,pointer <Lpoint64> sorted,10000000,neighSearch,Circle,5,1000,5,2.50391,0.500782,0.501318,0.00235005,1
2024-11-29-10:59:47,pointer <Lpoint64> sorted,10000000,neighSearch,Cube,5,1000,5,2.61285,0.522571,0.522192,0.00288203,1
2024-11-29-10:59:53,pointer <Lpoint64> sorted,10000000,neighSearch,Square,5,1000,5,2.7055,0.5411,0.541236,0.00192866,1
2024-11-29-11:00:03,pointer <Lpoint64> sorted,10000000,neighSearch,Sphere,10,1000,5,7.97712,1.59542,1.59382,0.00364312,1
2024-11-29-11:00:13,pointer <Lpoint64> sorted,10000000,neighSearch,Circle,10,1000,5,8.20923,1.64185,1.6458,0.0116603,1
2024-11-29-11:00:27,pointer <Lpoint64> sorted,10000000,neighSearch,Cube,10,1000,5,12.0406,2.40811,1.82099,1.18058,1
2024-11-29-11:00:37,pointer <Lpoint64> sorted,10000000,neighSearch,Square,10,1000,5,8.87739,1.77548,1.77465,0.00920912,1
2024-11-29-11:00:37,pointer <Lpoint64> sorted,10000000,numNeighSearch,Sphere,0.5,1000,5,0.0200185,0.00400371,0.00392793,0.000843998,1
2024-11-29-11:00:37,pointer <Lpoint64> sorted,10000000,numNeighSearch,Circle,0.5,1000,5,0.0171529,0.00343059,0.00287921,0.00168106,1
2024-11-29-11:00:37,pointer <Lpoint64> sorted,10000000,numNeighSearch,Cube,0.5,1000,5,0.0146515,0.00293031,0.00297163,0.000240459,1
2024-11-29-11:00:37,pointer <Lpoint64> sorted,10000000,numNeighSearch,Square,0.5,1000,5,0.0189416,0.00378833,0.00391863,0.000858731,1
2024-11-29-11:00:37,pointer <Lpoint64> sorted,10000000,numNeighSearch,Sphere,1,1000,5,0.0211316,0.00422631,0.00390974,0.000725174,1
2024-11-29-11:00:37,pointer <Lpoint64> sorted,10000000,numNeighSearch,Circle,1,1000,5,0.024282,0.0048564,0.00391123,0.00206661,1
2024-11-29-11:00:38,pointer <Lpoint64> sorted,10000000,numNeighSearch,Cube,1,1000,5,0.0216334,0.00432668,0.00351774,0.00120255,1
2024-11-29-11:00:38,pointer <Lpoint64> sorted,10000000,numNeighSearch,Square,1,1000,5,0.0220662,0.00441323,0.00450635,0.00114842,1
2024-11-29-11:00:38,pointer <Lpoint64> sorted,10000000,numNeighSearch,Sphere,2.5,1000,5,0.0435297,0.00870593,0.00902535,0.000784443,1
2024-11-29-11:00:38,pointer <Lpoint64> sorted,10000000,numNeighSearch,Circle,2.5,1000,5,0.0539185,0.0107837,0.00997629,0.0016494,1
2024-11-29-11:00:38,pointer <Lpoint64> sorted,10000000,numNeighSearch,Cube,2.5,1000,5,0.0485462,0.00970924,0.00982222,0.00131018,1
2024-11-29-11:00:38,pointer <Lpoint64> sorted,10000000,numNeighSearch,Square,2.5,1000,5,0.0550327,0.0110065,0.0107435,0.0013497,1
2024-11-29-11:00:38,pointer <Lpoint64> sorted,10000000,numNeighSearch,Sphere,5,1000,5,0.12483,0.024966,0.0246366,0.00188987,1
2024-11-29-11:00:38,pointer <Lpoint64> sorted,10000000,numNeighSearch,Circle,5,1000,5,0.118089,0.0236177,0.0237528,0.00143614,1
2024-11-29-11:00:38,pointer <Lpoint64> sorted,10000000,numNeighSearch,Cube,5,1000,5,0.121763,0.0243526,0.0247331,0.000803094,1
2024-11-29-11:00:38,pointer <Lpoint64> sorted,10000000,numNeighSearch,Square,5,1000,5,0.120961,0.0241921,0.0238561,0.00118252,1
2024-11-29-11:00:39,pointer <Lpoint64> sorted,10000000,numNeighSearch,Sphere,10,1000,5,0.417203,0.0834406,0.0836923,0.00119368,1
2024-11-29-11:00:39,pointer <Lpoint64> sorted,10000000,numNeighSearch,Circle,10,1000,5,0.362363,0.0724725,0.073112,0.00209727,1
2024-11-29-11:00:40,pointer <Lpoint64> sorted,10000000,numNeighSearch,Cube,10,1000,5,0.432647,0.0865293,0.088051,0.00224913,1
2024-11-29-11:00:40,pointer <Lpoint64> sorted,10000000,numNeighSearch,Square,10,1000,5,0.361472,0.0722944,0.0720738,0.00222524,1
